frame,shepherd,min_distance,max_distance,avg_distance,furthest_sheep_distance,dog_speed,min_speed,max_speed,avg_speed
0,robot,,,,0.0,0.0,0.0,0.0,0.0
1,robot,,,,0.0,0.0,0.0,0.0,0.0
2,robot,,,,0.0,0.0,0.0,0.0,0.0
3,robot,,,,0.0,0.0,0.0,0.0,0.0
4,robot,,,,0.0,0.0,0.0,0.0,0.0
5,robot,,,,0.0,0.0,3.75,3.75,3.75
6,robot,,,,0.0,0.0,3.75,3.75,3.75
7,robot,,,,0.0,0.0,0.0,0.0,0.0
8,robot,,,,0.0,0.0,3.75,3.75,3.75
9,robot,,,,0.0,0.0,8.385254915624213,8.385254915624213,8.385254915624213
10,robot,,,,0.0,0.0,8.385254915624213,8.385254915624213,8.385254915624213
11,robot,,,,0.0,0.0,8.385254915624213,8.385254915624213,8.385254915624213
12,robot,,,,0.0,0.0,7.5,7.5,7.5
13,robot,,,,0.0,0.0,5.303300858899107,5.303300858899107,5.303300858899107
14,robot,,,,0.0,0.0,8.385254915624213,8.385254915624213,8.385254915624213
15,robot,,,,0.0,0.0,8.385254915624213,8.385254915624213,8.385254915624213
16,robot,,,,0.0,0.0,15.0,15.0,15.0
17,robot,,,,167.09054431654712,0.0,0.0,11.25,5.625
18,robot,,,,168.01339232335022,0.0,0.0,5.303300858899107,2.6516504294495533
19,robot,,,,168.57639217873896,0.0,0.0,8.385254915624213,4.192627457812106
20,robot,,,,168.08108162431606,0.0,0.0,5.303300858899107,2.6516504294495533
21,robot,,,,168.64533791362274,0.0,5.303300858899107,10.606601717798213,7.95495128834866
22,robot,,,,379.44433056773954,0.0,0.0,7.5,2.5
23,robot,,,,379.44433056773954,0.0,0.0,8.385254915624213,4.045084971874737
24,robot,,,,378.8911453174909,0.0,0.0,11.25,5.0
25,robot,,,,379.9980263106639,0.0,0.0,11.858541225631424,5.2028470752104745
26,robot,,,,381.4882042737364,0.0,7.5,22.5,12.795084971874738
27,robot,,,,382.8661646058581,0.0,0.0,26.516504294495533,10.606601717798213
28,robot,,,,383.3630785560863,0.0,8.385254915624213,26.516504294495533,14.429004708581319
29,robot,,,,385.3508141940276,0.0,5.303300858899107,37.68703357920334,17.86564538530022
30,robot,,,,387.8907707074248,0.0,7.5,41.42010381445223,19.101786243358816
31,robot,,,,387.9465169324246,0.0,5.303300858899107,33.95769426801532,14.85476532860451
32,robot,,,,388.9402267701298,0.0,7.5,33.95769426801532,16.61431639454651
33,robot,,,,389.3815609399089,0.0,5.303300858899107,26.25,12.285533905932738
34,robot,,,,390.3754602943172,0.0,3.75,15.0,8.017766952966369
35,robot,,,,390.87242164164,0.0,3.75,19.121323175972943,10.123774391990981
36,robot,,,,390.8177324533778,0.0,0.0,16.770509831248425,8.385254915624213
37,robot,,,,391.1547008537671,0.0,0.0,15.909902576697318,7.0710678118654755
38,robot,,,,391.1547008537671,0.0,0.0,13.52081728298996,5.7569390943299865
39,robot,,,,391.1026080199415,0.0,8.385254915624213,11.25,9.340169943749475
40,robot,,,,391.5485282822552,0.0,7.5,11.858541225631424,9.247932047085213
41,robot,,,,390.9501246962328,0.0,0.0,15.0,7.795084971874737
42,robot,,,,390.9501246962328,0.0,3.75,15.461646096066227,10.356729107232551
43,robot,,,,389.9054372537013,0.0,3.75,18.75,11.452847075210476
44,robot,,,,390.45262196584105,0.0,3.75,13.52081728298996,9.506939094329987
45,robot,,,,391.3981348959138,0.0,5.303300858899107,11.25,8.017766952966369
46,robot,,,,392.44267097246194,0.0,3.75,8.385254915624213,6.545084971874737
47,robot,,,,392.3932975982133,0.0,8.385254915624213,11.858541225631424,9.543017018959949
48,robot,,,,392.34455520626256,0.0,7.5,11.858541225631424,9.988380981143212
49,robot,,,,391.8469088815172,0.0,5.303300858899107,15.0,9.267766952966369
50,robot,,,,391.34926855687365,0.0,7.5,11.25,8.75
51,robot,,,,390.8516342552504,0.0,3.75,11.25,8.75
52,robot,,,,388.91033671014713,0.0,3.75,27.300412084801945,12.85013736160065
53,robot,,,,390.40299691472654,0.0,0.0,11.858541225631424,5.2028470752104745
54,robot,,,,390.8516342552504,0.0,0.0,3.75,2.5
55,robot,,,,391.3010350101313,0.0,0.0,5.303300858899107,1.7677669529663689
56,robot,,,,391.8469088815172,0.0,5.303300858899107,18.75,10.517766952966369
57,robot,,,,390.3056494594973,0.0,3.75,7.5,5.0
58,robot,,,,390.3056494594973,0.0,3.75,7.5,5.0
59,robot,,,,390.8033392897251,0.0,0.0,11.858541225631424,5.2028470752104745
60,robot,,,,390.8033392897251,0.0,3.75,5.303300858899107,4.267766952966369
61,robot,,,,391.34926855687365,0.0,3.75,10.606601717798213,7.285533905932738
62,robot,,,,391.7987365982693,0.0,3.75,21.86606960566988,11.038689868556625
63,robot,,,,391.8469088815172,0.0,3.75,10.606601717798213,6.553300858899107
64,robot,,,,392.2964440318061,0.0,0.0,11.25,6.545084971874737
65,robot,,,,392.2964440318061,0.0,0.0,7.5,3.75
66,robot,,,,392.2964440318061,0.0,0.0,11.858541225631424,5.2028470752104745
67,robot,,,,392.7467377331096,0.0,3.75,8.385254915624213,5.812851924841106
68,robot,,,,392.34455520626256,0.0,3.75,5.303300858899107,4.267766952966369
69,robot,,,,392.84220750830735,0.0,0.0,5.303300858899107,3.017766952966369
70,robot,,,,392.2964440318061,0.0,3.75,10.606601717798213,6.035533905932738
71,robot,,,,391.7511965520973,0.0,5.303300858899107,13.52081728298996,8.042473000262724
