frame,shepherd,min_distance,max_distance,avg_distance,furthest_sheep_distance,dog_speed,min_speed,max_speed,avg_speed
0,robot,,,,,0.0,0.0,0.0,0.0
1,robot,,,,,0.0,0.0,0.0,0.0
2,robot,,,,,0.0,0.0,0.0,0.0
3,robot,,,,,0.0,0.0,0.0,0.0
4,robot,,,,,0.0,0.0,0.0,0.0
5,robot,,,,,0.0,0.0,0.0,0.0
6,robot,,,,,0.0,0.0,0.0,0.0
7,robot,,,,,0.0,0.0,0.0,0.0
8,robot,,,,,0.0,0.0,0.0,0.0
9,robot,,,,,0.0,0.0,0.0,0.0
10,robot,,,,0.0,0.0,0.0,0.0,0.0
11,robot,,,,0.0,0.0,0.0,0.0,0.0
12,robot,,,,0.0,0.0,0.0,0.0,0.0
13,robot,,,,0.0,0.0,0.0,0.0,0.0
14,robot,,,,0.0,0.0,53.033008588991066,53.033008588991066,53.033008588991066
15,robot,,,,0.0,0.0,41.42010381445223,41.42010381445223,41.42010381445223
16,robot,,,,0.0,0.0,22.810359488618325,22.810359488618325,22.810359488618325
17,robot,,,,0.0,0.0,18.75,18.75,18.75
18,robot,,,,0.0,0.0,19.121323175972943,19.121323175972943,19.121323175972943
19,robot,,,,0.0,0.0,13.52081728298996,13.52081728298996,13.52081728298996
20,robot,,,,518.000965250066,0.0,0.0,27.300412084801945,13.650206042400972
21,robot,,,,519.5009624630161,0.0,0.0,33.95769426801532,16.97884713400766
22,robot,,,,522.5009569369228,0.0,0.0,52.5,26.25
23,robot,,,,524.5009532879802,0.0,0.0,67.5,33.75
24,robot,,,,525.5009514739246,0.0,8.385254915624213,63.86019887222401,36.12272689392411
25,robot,,,,526.5021367478008,0.0,3.75,56.374861418898405,30.062430709449202
26,robot,,,,528.5037842816265,0.0,8.385254915624213,37.68703357920334,23.036144247413773
27,robot,,,,529.5021246416297,0.0,11.25,26.516504294495533,18.883252147247767
28,robot,,,,530.0021226372588,0.0,15.0,19.121323175972943,17.060661587986473
29,robot,,,,531.0037664649847,0.0,15.0,19.121323175972943,17.060661587986473
30,robot,,,,532.0037593852134,0.0,11.25,15.0,13.125
31,robot,,,,534.5037418016828,0.0,7.5,30.23346655611956,18.86673327805978
32,robot,,,,536.5083876324768,0.0,5.303300858899107,45.62071897723665,25.462009918067878
33,robot,,,,538.5083564811227,0.0,3.75,60.46693311223912,32.10846655611956
34,robot,,,,541.508310185541,0.0,0.0,71.6436494045355,35.82182470226775
35,robot,,,,544.5057391800384,0.0,3.75,75.0,39.375
36,robot,,,,547.0057129500568,0.0,0.0,78.83923515610739,39.419617578053696
37,robot,,,,548.0082116173078,0.0,5.303300858899107,67.6040864149498,36.453693636924456
38,robot,,,,549.0081966601227,0.0,5.303300858899107,60.117073282055244,32.710187070477176
39,robot,,,,550.0036363516155,0.0,3.75,45.15597967047111,24.452989835235556
40,robot,,,,551.0056714771637,0.0,3.75,33.75,18.75
41,robot,,,,551.5056663353514,0.0,5.303300858899107,30.0,17.651650429449553
42,robot,,,,552.5081447363468,0.0,3.75,26.516504294495533,15.133252147247767
43,robot,,,,553.0081373723175,0.0,0.0,23.717082451262847,11.858541225631424
44,robot,,,,553.5081300215924,0.0,0.0,19.121323175972943,9.560661587986472
45,robot,,,,552.0081521137165,0.0,0.0,5.303300858899107,2.6516504294495533
46,robot,,,,553.0110758384501,0.0,3.75,3.75,3.75
47,robot,,,,554.5110458773568,0.0,3.75,11.25,7.5
48,robot,,,,555.0144142272343,0.0,11.858541225631424,15.461646096066227,13.660093660848826
49,robot,,,,556.5143753758747,0.0,11.858541225631424,37.68703357920334,24.77278740241738
50,robot,,,,557.5109864388324,0.0,8.385254915624213,38.242646351945886,23.313950633785048
51,robot,,,,558.010976594547,0.0,8.385254915624213,30.923292192132454,19.654273553878333
52,robot,,,,562.0080070603976,0.0,0.0,53.033008588991066,26.516504294495533
53,robot,,,,566.5079434571063,0.0,0.0,75.37406715840667,37.68703357920334
54,robot,,,,567.0079364523922,0.0,3.75,75.09369147937795,39.421845739688976
55,robot,,,,568.0079224799598,0.0,3.75,78.83923515610739,41.294617578053696
56,robot,,,,565.0055309463793,0.0,7.5,30.23346655611956,18.86673327805978
57,robot,,,,564.0055407529255,0.0,7.5,11.858541225631424,9.679270612815712
58,robot,,,,561.5080141903586,0.0,7.5,33.75,20.625
59,robot,,,,563.005550594308,0.0,3.75,33.95769426801532,18.85384713400766
60,robot,,,,566.5141216245187,0.0,7.5,11.858541225631424,9.679270612815712
61,robot,,,,570.0140349149308,0.0,10.606601717798213,37.68703357920334,24.146817648500775
62,robot,,,,571.0107266943415,0.0,11.858541225631424,60.0,35.92927061281571
63,robot,,,,570.5054776248866,0.0,5.303300858899107,52.63375817856825,28.96852951873368
64,robot,,,,570.5054776248866,0.0,3.75,28.559149146989657,16.154574573494827
