frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
516,dog,"[(7, 'sheep', [1041, 748, 1095, 783])]",,,,0
517,dog,"[(7, 'sheep', [1040, 749, 1094, 783])]",,,,0
518,dog,"[(7, 'sheep', [1040, 749, 1093, 782])]",,,,0
519,dog,"[(7, 'sheep', [1041, 748, 1093, 781])]",,,,0
520,dog,"[(7, 'sheep', [1042, 748, 1094, 782])]",,,,0
521,dog,"[(7, 'sheep', [1041, 748, 1094, 781])]",,,,0
522,dog,"[(7, 'sheep', [1041, 747, 1092, 780])]",,,,0
523,dog,"[(7, 'sheep', [1039, 746, 1093, 779])]",,,,0
524,dog,"[(7, 'sheep', [1038, 746, 1091, 779])]",,,,0
525,dog,"[(7, 'sheep', [1036, 745, 1090, 780])]",,,,0
526,dog,"[(7, 'sheep', [1036, 745, 1093, 780])]",,,,0
527,dog,"[(7, 'sheep', [1036, 745, 1100, 779])]",,,,0
528,dog,"[(7, 'sheep', [1036, 746, 1097, 779])]",,,,0
529,dog,"[(7, 'sheep', [1037, 746, 1094, 779])]",,,,0
530,dog,"[(7, 'sheep', [1038, 746, 1095, 779])]",,,,0
531,dog,"[(7, 'sheep', [1041, 746, 1099, 779])]",,,,0
532,dog,"[(7, 'sheep', [1042, 745, 1096, 779])]",,,,0
533,dog,"[(7, 'sheep', [1043, 745, 1095, 778])]",,,,0
534,dog,"[(7, 'sheep', [1042, 745, 1091, 778])]",,,,0
535,dog,"[(7, 'sheep', [1042, 745, 1093, 779])]",,,,0
536,dog,"[(7, 'sheep', [1040, 745, 1094, 778])]",,,,0
537,dog,"[(7, 'sheep', [1038, 745, 1092, 778])]",,,,0
538,dog,"[(7, 'sheep', [1037, 746, 1092, 777])]",,,,0
539,dog,"[(7, 'sheep', [1035, 746, 1092, 779])]",,,,0
540,dog,"[(7, 'sheep', [1036, 747, 1090, 778])]",,,,0
541,dog,"[(7, 'sheep', [1037, 745, 1090, 778])]",,,,0
542,dog,"[(7, 'sheep', [1038, 745, 1089, 778])]",,,,0
543,dog,"[(7, 'sheep', [1039, 744, 1090, 778])]",,,,0
544,dog,"[(7, 'sheep', [1039, 744, 1090, 777])]",,,,0
545,dog,"[(7, 'sheep', [1037, 744, 1089, 776])]",,,,0
546,dog,"[(7, 'sheep', [1035, 743, 1088, 775])]",,,,0
547,dog,"[(7, 'sheep', [1032, 743, 1087, 775])]",,,,0
548,dog,"[(7, 'sheep', [1031, 743, 1087, 775])]",,,,0
549,dog,"[(7, 'sheep', [1029, 743, 1087, 775])]",,,,0
550,dog,"[(7, 'sheep', [1027, 742, 1088, 775])]",,,,0
551,dog,"[(7, 'sheep', [1028, 742, 1088, 774])]",,,,0
552,dog,"[(7, 'sheep', [1029, 742, 1089, 775])]",,,,0
553,dog,"[(7, 'sheep', [1031, 742, 1088, 774])]",,,,0
