frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
506,robot,[],,,,
507,robot,[],,,,
508,robot,[],,,,
509,robot,[],,,,
510,robot,[],,,,
511,robot,[],,,,
512,robot,[],,,,
513,robot,[],,,,
514,robot,[],,,,
515,robot,[],,,,
516,robot,[],,,,
517,robot,[],,,,
518,robot,[],,,,
519,robot,[],,,,
520,robot,[],,,,
521,robot,[],,,,
522,robot,[],,,,
523,robot,[],,,,
524,robot,[],,,,
525,robot,[],,,,
526,robot,[],,,,
527,robot,[],,,,
528,robot,[],,,,
529,robot,[],,,,
530,robot,[],,,,
531,robot,[],,,,
532,robot,[],,,,
533,robot,[],,,,
534,robot,[],,,,
535,robot,[],,,,
536,robot,[],,,,
537,robot,[],,,,
538,robot,[],,,,
539,robot,[],,,,
540,robot,[],,,,
541,robot,[],,,,
542,robot,[],,,,
543,robot,[],,,,
544,robot,[],,,,
545,robot,[],,,,
546,robot,[],,,,
547,robot,[],,,,
548,robot,[],,,,
549,robot,[],,,,
550,robot,[],,,,
551,robot,[],,,,
552,robot,[],,,,
553,robot,[],,,,
554,robot,[],,,,
555,robot,[],,,,
556,robot,[],,,,
557,robot,[],,,,
558,robot,[],,,,
559,robot,[],,,,
560,robot,[],,,,
561,robot,[],,,,
562,robot,[],,,,
563,robot,[],,,,
564,robot,[],,,,
565,robot,[],,,,
566,robot,[],,,,
567,robot,[],,,,
568,robot,[],,,,
569,robot,[],,,,
570,robot,[],,,,
571,robot,[],,,,
572,robot,[],,,,
573,robot,[],,,,
574,robot,[],,,,
575,robot,[],,,,
576,robot,[],,,,
577,robot,[],,,,
578,robot,[],,,,
579,robot,[],,,,
580,robot,[],,,,
581,robot,[],,,,
582,robot,[],,,,
583,robot,[],,,,
584,robot,[],,,,
585,robot,[],,,,
586,robot,[],,,,
587,robot,[],,,,
588,robot,[],,,,
589,robot,[],,,,
590,robot,[],,,,
591,robot,[],,,,
592,robot,[],,,,
593,robot,[],,,,
594,robot,[],,,,
595,robot,[],,,,
596,robot,[],,,,
597,robot,[],,,,
598,robot,[],,,,
599,robot,[],,,,
600,robot,[],,,,
601,robot,[],,,,
602,robot,[],,,,
603,robot,[],,,,
604,robot,[],,,,
605,robot,[],,,,
606,robot,[],,,,
607,robot,[],,,,
608,robot,[],,,,
609,robot,[],,,,
610,robot,[],,,,
611,robot,[],,,,
612,robot,[],,,,
613,robot,[],,,,
614,robot,[],,,,
615,robot,[],,,,
616,robot,[],,,,
617,robot,[],,,,
618,robot,[],,,,
619,robot,[],,,,
620,robot,[],,,,
621,robot,[],,,,
622,robot,[],,,,
623,robot,[],,,,
624,robot,[],,,,
625,robot,[],,,,
626,robot,[],,,,
627,robot,[],,,,
628,robot,[],,,,
629,robot,[],,,,
630,robot,[],,,,
631,robot,[],,,,
632,robot,[],,,,
633,robot,[],,,,
634,robot,[],,,,
635,robot,[],,,,
636,robot,[],,,,
637,robot,[],,,,
638,robot,[],,,,
639,robot,[],,,,
640,robot,[],,,,
641,robot,[],,,,
642,robot,[],,,,
643,robot,[],,,,
644,robot,[],,,,
645,robot,[],,,,
646,robot,[],,,,
647,robot,[],,,,
648,robot,[],,,,
649,robot,[],,,,
650,robot,[],,,,
651,robot,[],,,,
652,robot,[],,,,
653,robot,[],,,,
654,robot,[],,,,
655,robot,[],,,,
656,robot,[],,,,
657,robot,[],,,,
658,robot,[],,,,
659,robot,[],,,,
660,robot,[],,,,
661,robot,[],,,,
662,robot,[],,,,
663,robot,[],,,,
664,robot,[],,,,
665,robot,[],,,,
666,robot,[],,,,
667,robot,[],,,,
668,robot,[],,,,
669,robot,[],,,,
670,robot,[],,,,
671,robot,[],,,,
672,robot,[],,,,
673,robot,[],,,,
674,robot,[],,,,
675,robot,[],,,,
676,robot,[],,,,
677,robot,[],,,,
678,robot,[],,,,
679,robot,[],,,,
680,robot,[],,,,
681,robot,[],,,,
682,robot,[],,,,
683,robot,[],,,,
684,robot,[],,,,
685,robot,[],,,,
686,robot,[],,,,
687,robot,[],,,,
688,robot,[],,,,
689,robot,[],,,,
690,robot,[],,,,
691,robot,[],,,,
692,robot,[],,,,
693,robot,[],,,,
694,robot,[],,,,
695,robot,[],,,,
696,robot,[],,,,
697,robot,[],,,,
698,robot,[],,,,
699,robot,[],,,,
700,robot,[],,,,
701,robot,[],,,,
702,robot,[],,,,
703,robot,[],,,,
704,robot,[],,,,
705,robot,[],,,,
706,robot,[],,,,
707,robot,[],,,,
708,robot,[],,,,
709,robot,[],,,,
710,robot,[],,,,
711,robot,[],,,,
712,robot,[],,,,
713,robot,[],,,,
714,robot,[],,,,
715,robot,[],,,,
716,robot,[],,,,
717,robot,[],,,,
718,robot,[],,,,
719,robot,[],,,,
720,robot,[],,,,
721,robot,[],,,,
722,robot,[],,,,
723,robot,[],,,,
724,robot,[],,,,
725,robot,[],,,,
726,robot,[],,,,
727,robot,[],,,,
728,robot,[],,,,
729,robot,[],,,,
730,robot,[],,,,
731,robot,[],,,,
732,robot,[],,,,
733,robot,[],,,,
734,robot,[],,,,
735,robot,[],,,,
736,robot,[],,,,
737,robot,[],,,,
738,robot,[],,,,
739,robot,[],,,,
740,robot,[],,,,
741,robot,[],,,,
742,robot,[],,,,
743,robot,[],,,,
744,robot,[],,,,
745,robot,[],,,,
746,robot,[],,,,
747,robot,[],,,,
748,robot,[],,,,
749,robot,[],,,,
750,robot,[],,,,
751,robot,[],,,,
752,robot,[],,,,
753,robot,[],,,,
754,robot,[],,,,
755,robot,[],,,,
756,robot,[],,,,
757,robot,[],,,,
758,robot,[],,,,
759,robot,[],,,,
760,robot,[],,,,
761,robot,[],,,,
762,robot,[],,,,
763,robot,[],,,,
764,robot,[],,,,
765,robot,[],,,,
766,robot,[],,,,
767,robot,[],,,,
768,robot,[],,,,
769,robot,[],,,,
770,robot,[],,,,
771,robot,[],,,,
772,robot,[],,,,
773,robot,[],,,,
774,robot,[],,,,
775,robot,[],,,,
776,robot,[],,,,
777,robot,[],,,,
778,robot,[],,,,
779,robot,[],,,,
780,robot,[],,,,
781,robot,[],,,,
782,robot,[],,,,
783,robot,[],,,,
784,robot,[],,,,
785,robot,[],,,,
786,robot,[],,,,
787,robot,[],,,,
788,robot,[],,,,
789,robot,[],,,,
790,robot,[],,,,
791,robot,[],,,,
792,robot,[],,,,
793,robot,[],,,,
794,robot,[],,,,
795,robot,[],,,,
796,robot,[],,,,
797,robot,[],,,,
798,robot,[],,,,
799,robot,[],,,,
800,robot,[],,,,
801,robot,[],,,,
802,robot,[],,,,
803,robot,[],,,,
804,robot,[],,,,
805,robot,[],,,,
806,robot,[],,,,
807,robot,[],,,,
808,robot,[],,,,
809,robot,[],,,,
810,robot,[],,,,
811,robot,[],,,,
812,robot,[],,,,
813,robot,[],,,,
814,robot,[],,,,
815,robot,[],,,,
816,robot,[],,,,
817,robot,[],,,,
818,robot,[],,,,
819,robot,[],,,,
820,robot,[],,,,
821,robot,[],,,,
822,robot,[],,,,
823,robot,[],,,,
824,robot,[],,,,
825,robot,[],,,,
826,robot,[],,,,
827,robot,[],,,,
828,robot,[],,,,
829,robot,[],,,,
830,robot,[],,,,
831,robot,[],,,,
832,robot,[],,,,
833,robot,[],,,,
834,robot,[],,,,
835,robot,[],,,,
836,robot,[],,,,
837,robot,[],,,,
838,robot,[],,,,
839,robot,[],,,,
840,robot,[],,,,
841,robot,[],,,,
842,robot,[],,,,
843,robot,[],,,,
844,robot,[],,,,
845,robot,[],,,,
846,robot,[],,,,
847,robot,[],,,,
848,robot,[],,,,
849,robot,[],,,,
850,robot,[],,,,
851,robot,[],,,,
852,robot,[],,,,
853,robot,[],,,,
854,robot,[],,,,
855,robot,[],,,,
856,robot,[],,,,
857,robot,[],,,,
858,robot,[],,,,
859,robot,[],,,,
860,robot,[],,,,
861,robot,[],,,,
862,robot,[],,,,
863,robot,[],,,,
864,robot,[],,,,
865,robot,[],,,,
866,robot,[],,,,
867,robot,[],,,,
868,robot,[],,,,
869,robot,[],,,,
870,robot,[],,,,
871,robot,[],,,,
872,robot,[],,,,
873,robot,[],,,,
874,robot,[],,,,
875,robot,[],,,,
876,robot,[],,,,
877,robot,[],,,,
878,robot,[],,,,
879,robot,[],,,,
880,robot,[],,,,
881,robot,[],,,,
882,robot,[],,,,
883,robot,[],,,,
884,robot,[],,,,
885,robot,[],,,,
886,robot,[],,,,
887,robot,[],,,,
888,robot,[],,,,
889,robot,[],,,,
890,robot,[],,,,
891,robot,[],,,,
892,robot,[],,,,
893,robot,[],,,,
894,robot,[],,,,
895,robot,[],,,,
896,robot,[],,,,
897,robot,[],,,,
898,robot,[],,,,
899,robot,[],,,,
900,robot,[],,,,
901,robot,[],,,,
902,robot,[],,,,
903,robot,[],,,,
904,robot,[],,,,
905,robot,[],,,,
906,robot,[],,,,
907,robot,[],,,,
908,robot,[],,,,
909,robot,[],,,,
910,robot,[],,,,
911,robot,[],,,,
912,robot,[],,,,
913,robot,[],,,,
914,robot,[],,,,
915,robot,[],,,,
916,robot,[],,,,
917,robot,[],,,,
918,robot,[],,,,
919,robot,[],,,,
920,robot,[],,,,
921,robot,[],,,,
922,robot,[],,,,
923,robot,[],,,,
924,robot,[],,,,
925,robot,[],,,,
926,robot,[],,,,
927,robot,[],,,,
928,robot,[],,,,
929,robot,[],,,,
930,robot,[],,,,
931,robot,[],,,,
932,robot,[],,,,
933,robot,[],,,,
934,robot,[],,,,
935,robot,[],,,,
936,robot,[],,,,
937,robot,[],,,,
938,robot,[],,,,
939,robot,[],,,,
940,robot,[],,,,
941,robot,[],,,,
942,robot,[],,,,
943,robot,[],,,,
944,robot,[],,,,
945,robot,[],,,,
946,robot,[],,,,
947,robot,[],,,,
948,robot,[],,,,
949,robot,[],,,,
950,robot,[],,,,
951,robot,[],,,,
952,robot,[],,,,
953,robot,[],,,,
954,robot,[],,,,
955,robot,[],,,,
956,robot,[],,,,
957,robot,[],,,,
958,robot,[],,,,
959,robot,[],,,,
960,robot,[],,,,
961,robot,[],,,,
962,robot,[],,,,
963,robot,[],,,,
964,robot,[],,,,
965,robot,[],,,,
966,robot,[],,,,
967,robot,[],,,,
968,robot,[],,,,
969,robot,[],,,,
970,robot,[],,,,
971,robot,[],,,,
972,robot,[],,,,
973,robot,[],,,,
974,robot,[],,,,
975,robot,[],,,,
976,robot,[],,,,
977,robot,[],,,,
978,robot,[],,,,
979,robot,[],,,,
980,robot,[],,,,
981,robot,[],,,,
982,robot,[],,,,
983,robot,[],,,,
984,robot,[],,,,
985,robot,[],,,,
986,robot,[],,,,
987,robot,[],,,,
988,robot,[],,,,
989,robot,[],,,,
990,robot,[],,,,
991,robot,[],,,,
992,robot,[],,,,
993,robot,[],,,,
994,robot,[],,,,
995,robot,[],,,,
996,robot,[],,,,
997,robot,[],,,,
998,robot,[],,,,
999,robot,[],,,,
1000,robot,[],,,,
1001,robot,[],,,,
1002,robot,[],,,,
1003,robot,[],,,,
1004,robot,[],,,,
1005,robot,[],,,,
1006,robot,[],,,,
1007,robot,[],,,,
1008,robot,[],,,,
1009,robot,[],,,,
1010,robot,[],,,,
1011,robot,[],,,,
1012,robot,[],,,,
1013,robot,[],,,,
1014,robot,[],,,,
1015,robot,[],,,,
1016,robot,[],,,,
1017,robot,[],,,,
1018,robot,[],,,,
1019,robot,[],,,,
1020,robot,[],,,,
1021,robot,[],,,,
1022,robot,[],,,,
1023,robot,[],,,,
1024,robot,[],,,,
1025,robot,[],,,,
1026,robot,[],,,,
1027,robot,[],,,,
1028,robot,[],,,,
1029,robot,[],,,,
1030,robot,[],,,,
1031,robot,[],,,,
1032,robot,[],,,,
1033,robot,[],,,,
1034,robot,[],,,,
1035,robot,[],,,,
1036,robot,[],,,,
1037,robot,[],,,,
1038,robot,[],,,,
1039,robot,[],,,,
1040,robot,[],,,,
1041,robot,[],,,,
1042,robot,[],,,,
1043,robot,[],,,,
1044,robot,[],,,,
1045,robot,[],,,,
1046,robot,[],,,,
1047,robot,[],,,,
1048,robot,[],,,,
1049,robot,[],,,,
1050,robot,[],,,,
1051,robot,[],,,,
1052,robot,[],,,,
1053,robot,[],,,,
1054,robot,[],,,,
1055,robot,[],,,,
1056,robot,[],,,,
1057,robot,[],,,,
1058,robot,[],,,,
1059,robot,[],,,,
1060,robot,[],,,,
1061,robot,[],,,,
1062,robot,[],,,,
1063,robot,[],,,,
1064,robot,[],,,,
1065,robot,[],,,,
1066,robot,[],,,,
1067,robot,[],,,,
1068,robot,[],,,,
1069,robot,[],,,,
1070,robot,[],,,,
1071,robot,[],,,,
1072,robot,[],,,,
1073,robot,[],,,,
1074,robot,[],,,,
1075,robot,[],,,,
1076,robot,[],,,,
1077,robot,[],,,,
1078,robot,[],,,,
1079,robot,[],,,,
1080,robot,[],,,,
1081,robot,[],,,,
1082,robot,[],,,,
1083,robot,[],,,,
1084,robot,[],,,,
1085,robot,[],,,,
1086,robot,[],,,,
1087,robot,[],,,,
1088,robot,[],,,,
1089,robot,[],,,,
1090,robot,[],,,,
1091,robot,[],,,,
1092,robot,[],,,,
1093,robot,[],,,,
1094,robot,[],,,,
1095,robot,[],,,,
1096,robot,[],,,,
1097,robot,[],,,,
1098,robot,[],,,,
1099,robot,[],,,,
1100,robot,[],,,,
1101,robot,[],,,,
1102,robot,[],,,,
1103,robot,[],,,,
1104,robot,[],,,,
1105,robot,[],,,,
1106,robot,[],,,,
1107,robot,[],,,,
1108,robot,[],,,,
1109,robot,[],,,,
1110,robot,[],,,,
1111,robot,[],,,,
1112,robot,[],,,,
1113,robot,[],,,,
1114,robot,[],,,,
1115,robot,[],,,,
1116,robot,[],,,,
1117,robot,[],,,,
1118,robot,[],,,,
1119,robot,[],,,,
1120,robot,[],,,,
1121,robot,[],,,,
1122,robot,[],,,,
1123,robot,[],,,,
1124,robot,[],,,,
1125,robot,[],,,,
1126,robot,[],,,,
1127,robot,[],,,,
1128,robot,[],,,,
1129,robot,[],,,,
1130,robot,[],,,,
1131,robot,[],,,,
1132,robot,[],,,,
1133,robot,[],,,,
1134,robot,[],,,,
1135,robot,[],,,,
1136,robot,[],,,,
1137,robot,[],,,,
1138,robot,[],,,,
1139,robot,[],,,,
1140,robot,[],,,,
1141,robot,[],,,,
1142,robot,[],,,,
1143,robot,[],,,,
1144,robot,[],,,,
1145,robot,[],,,,
1146,robot,[],,,,
1147,robot,[],,,,
1148,robot,[],,,,
1149,robot,[],,,,
1150,robot,[],,,,
1151,robot,[],,,,
1152,robot,[],,,,
1153,robot,[],,,,
1154,robot,[],,,,
1155,robot,[],,,,
1156,robot,[],,,,
1157,robot,[],,,,
1158,robot,[],,,,
1159,robot,[],,,,
1160,robot,[],,,,
1161,robot,[],,,,
1162,robot,[],,,,
1163,robot,[],,,,
1164,robot,[],,,,
1165,robot,[],,,,
1166,robot,[],,,,
1167,robot,[],,,,
1168,robot,[],,,,
1169,robot,[],,,,
1170,robot,[],,,,
1171,robot,[],,,,
1172,robot,[],,,,
1173,robot,[],,,,
1174,robot,[],,,,
1175,robot,[],,,,
1176,robot,[],,,,
1177,robot,[],,,,
1178,robot,[],,,,
1179,robot,[],,,,
1180,robot,[],,,,
1181,robot,[],,,,
1182,robot,[],,,,
1183,robot,[],,,,
1184,robot,[],,,,
1185,robot,[],,,,
1186,robot,[],,,,
1187,robot,[],,,,
1188,robot,[],,,,
1189,robot,[],,,,
1190,robot,[],,,,
1191,robot,[],,,,
1192,robot,[],,,,
1193,robot,[],,,,
1194,robot,[],,,,
1195,robot,[],,,,
1196,robot,[],,,,
1197,robot,[],,,,
1198,robot,[],,,,
1199,robot,[],,,,
1200,robot,[],,,,
1201,robot,[],,,,
1202,robot,[],,,,
1203,robot,[],,,,
1204,robot,[],,,,
1205,robot,[],,,,
1206,robot,[],,,,
1207,robot,[],,,,
1208,robot,[],,,,
1209,robot,[],,,,
1210,robot,[],,,,
1211,robot,[],,,,
1212,robot,[],,,,
1213,robot,[],,,,
1214,robot,[],,,,
1215,robot,[],,,,
1216,robot,[],,,,
1217,robot,[],,,,
1218,robot,[],,,,
1219,robot,[],,,,
1220,robot,[],,,,
1221,robot,[],,,,
1222,robot,[],,,,
1223,robot,[],,,,
1224,robot,[],,,,
1225,robot,[],,,,
1226,robot,[],,,,
1227,robot,[],,,,
1228,robot,[],,,,
1229,robot,[],,,,
1230,robot,[],,,,
1231,robot,[],,,,
1232,robot,[],,,,
1233,robot,[],,,,
1234,robot,"[(6, 'sheep', [1016, 702, 1041, 769])]",,,,0
1235,robot,"[(6, 'sheep', [1014, 702, 1040, 768])]",,,,0
1236,robot,[],,,,
1237,robot,[],,,,
