frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
12,robot,"[(1, 'sheep', [869, 493, 1051, 708]), (2, 'sheep', [605, 751, 763, 1071]), (3, 'sheep', [1098, 394, 1206, 581]), (4, 'sheep', [888, 430, 1082, 589]), (5, 'sheep', [1250, 408, 1380, 572]), (6, 'sheep', [597, 541, 860, 750]), (8, 'sheep', [464, 734, 646, 1075]), (9, 'sheep', [1167, 404, 1322, 567]), (10, 'sheep', [1379, 335, 1444, 468]), (7, 'sheep', [270, 688, 585, 991]), (11, 'sheep', [380, 866, 506, 1076]), (12, 'sheep', [9, 774, 351, 1068]), (14, 'sheep', [0, 771, 248, 1058])]",,,,1385.9384005070356
13,robot,"[(1, 'sheep', [883, 462, 1073, 701]), (2, 'sheep', [619, 709, 764, 1068]), (3, 'sheep', [1102, 391, 1207, 580]), (4, 'sheep', [900, 433, 1094, 598]), (5, 'sheep', [1253, 400, 1387, 569]), (6, 'sheep', [626, 537, 878, 749]), (8, 'sheep', [481, 730, 648, 1076]), (9, 'sheep', [1192, 388, 1332, 566]), (10, 'sheep', [1379, 337, 1444, 460]), (7, 'sheep', [267, 678, 602, 1007]), (11, 'sheep', [371, 856, 519, 1077]), (12, 'sheep', [33, 757, 375, 1058]), (14, 'sheep', [0, 760, 275, 1058])]",,,,1372.4744988523466
14,robot,"[(1, 'sheep', [896, 458, 1087, 699]), (2, 'sheep', [635, 679, 783, 1065]), (3, 'sheep', [1108, 390, 1213, 577]), (4, 'sheep', [916, 432, 1106, 602]), (5, 'sheep', [1260, 391, 1392, 566]), (6, 'sheep', [644, 529, 897, 748]), (8, 'sheep', [410, 725, 669, 1075]), (9, 'sheep', [1207, 396, 1338, 566]), (10, 'sheep', [1378, 334, 1441, 458]), (7, 'sheep', [312, 664, 620, 994]), (12, 'sheep', [15, 740, 404, 1059]), (14, 'sheep', [0, 745, 296, 1043])]",,,,1356.2397465050196
15,robot,"[(1, 'sheep', [907, 443, 1097, 698]), (2, 'sheep', [647, 698, 781, 1069]), (3, 'sheep', [1118, 387, 1217, 570]), (4, 'sheep', [931, 427, 1117, 602]), (5, 'sheep', [1267, 385, 1392, 564]), (6, 'sheep', [662, 519, 922, 746]), (8, 'sheep', [392, 711, 685, 1076]), (9, 'sheep', [1221, 386, 1343, 565]), (10, 'sheep', [1377, 322, 1436, 457]), (7, 'sheep', [364, 647, 633, 900]), (12, 'sheep', [78, 723, 430, 1040]), (14, 'sheep', [0, 726, 315, 1056])]",,,,1345.920967219101
16,robot,"[(1, 'sheep', [912, 429, 1122, 696]), (2, 'sheep', [657, 698, 788, 1066]), (3, 'sheep', [1127, 383, 1220, 564]), (5, 'sheep', [1279, 381, 1392, 563]), (6, 'sheep', [681, 507, 943, 744]), (8, 'sheep', [393, 648, 773, 1073]), (9, 'sheep', [1230, 373, 1347, 521]), (10, 'sheep', [1376, 317, 1433, 459]), (12, 'sheep', [122, 658, 584, 1046]), (14, 'sheep', [0, 709, 332, 1069]), (11, 'sheep', [379, 824, 566, 1077])]",,,,1335.9952282848917
17,robot,"[(1, 'sheep', [915, 423, 1135, 694]), (2, 'sheep', [663, 696, 818, 1061]), (3, 'sheep', [1134, 378, 1227, 555]), (5, 'sheep', [1286, 378, 1395, 561]), (6, 'sheep', [698, 508, 937, 722]), (8, 'sheep', [478, 618, 833, 1071]), (9, 'sheep', [1238, 372, 1350, 489]), (10, 'sheep', [1374, 312, 1432, 454]), (12, 'sheep', [153, 626, 651, 1041]), (14, 'sheep', [0, 694, 350, 1073]), (11, 'sheep', [382, 816, 582, 1077])]",,,,1326.0785233160213
18,robot,"[(1, 'sheep', [924, 448, 1128, 684]), (2, 'sheep', [668, 696, 829, 1053]), (3, 'sheep', [1140, 373, 1234, 546]), (5, 'sheep', [1292, 377, 1401, 559]), (6, 'sheep', [715, 505, 944, 699]), (8, 'sheep', [420, 606, 856, 1072]), (9, 'sheep', [1246, 371, 1361, 510]), (10, 'sheep', [1374, 302, 1430, 449]), (12, 'sheep', [185, 609, 698, 1035]), (14, 'sheep', [0, 677, 372, 1071]), (11, 'sheep', [386, 806, 592, 1077])]",,,,1314.213928551969
19,robot,"[(1, 'sheep', [948, 458, 1133, 675]), (2, 'sheep', [671, 710, 833, 1051]), (3, 'sheep', [1147, 366, 1240, 533]), (5, 'sheep', [1295, 376, 1407, 557]), (6, 'sheep', [734, 503, 959, 686]), (8, 'sheep', [401, 596, 879, 1074]), (9, 'sheep', [1254, 374, 1354, 517]), (10, 'sheep', [1372, 302, 1431, 445]), (12, 'sheep', [226, 643, 622, 987]), (14, 'sheep', [0, 663, 397, 1074]), (11, 'sheep', [392, 798, 612, 1076])]",,,,1300.8589470038632
20,robot,"[(1, 'sheep', [959, 467, 1141, 673]), (2, 'sheep', [670, 588, 919, 1035]), (3, 'sheep', [1153, 362, 1243, 523]), (5, 'sheep', [1299, 378, 1411, 554]), (6, 'sheep', [747, 514, 969, 689]), (8, 'sheep', [397, 596, 877, 1075]), (9, 'sheep', [1263, 369, 1349, 522]), (10, 'sheep', [1372, 305, 1430, 428]), (12, 'sheep', [265, 651, 599, 952]), (14, 'sheep', [0, 652, 421, 1073]), (11, 'sheep', [396, 783, 644, 1076]), (16, 'sheep', [45, 941, 463, 1078])]",,,,1314.9365003679836
21,robot,"[(1, 'sheep', [972, 457, 1154, 671]), (2, 'sheep', [643, 579, 924, 1052]), (3, 'sheep', [1156, 357, 1244, 517]), (5, 'sheep', [1307, 381, 1416, 552]), (6, 'sheep', [761, 520, 983, 682]), (8, 'sheep', [399, 582, 903, 1075]), (9, 'sheep', [1271, 362, 1358, 523]), (10, 'sheep', [1370, 306, 1428, 422]), (12, 'sheep', [302, 642, 604, 933]), (14, 'sheep', [0, 645, 445, 1073]), (16, 'sheep', [50, 934, 471, 1077]), (7, 'sheep', [486, 598, 766, 899])]",,,,1306.7916819447544
22,robot,"[(1, 'sheep', [991, 450, 1164, 634]), (2, 'sheep', [661, 575, 941, 1008]), (3, 'sheep', [1162, 351, 1244, 515]), (5, 'sheep', [1317, 382, 1424, 552]), (6, 'sheep', [768, 509, 997, 681]), (8, 'sheep', [401, 636, 841, 1075]), (9, 'sheep', [1280, 354, 1364, 524]), (10, 'sheep', [1366, 310, 1427, 407]), (12, 'sheep', [339, 630, 621, 908]), (14, 'sheep', [0, 641, 469, 1071]), (16, 'sheep', [56, 928, 484, 1078]), (7, 'sheep', [508, 588, 783, 883]), (4, 'sheep', [994, 393, 1166, 520])]",,,,1297.8376246665066
23,robot,"[(1, 'sheep', [1004, 449, 1172, 633]), (2, 'sheep', [672, 570, 962, 961]), (3, 'sheep', [1170, 348, 1244, 515]), (5, 'sheep', [1327, 382, 1431, 530]), (6, 'sheep', [783, 503, 1016, 677]), (8, 'sheep', [403, 655, 817, 1075]), (9, 'sheep', [1286, 375, 1362, 526]), (10, 'sheep', [1362, 290, 1425, 403]), (12, 'sheep', [377, 616, 636, 871]), (14, 'sheep', [123, 639, 490, 979]), (16, 'sheep', [61, 919, 496, 1077]), (7, 'sheep', [538, 576, 799, 877]), (4, 'sheep', [1011, 389, 1166, 507])]",,,,1291.3857866648525
24,robot,"[(1, 'sheep', [1017, 439, 1172, 624]), (2, 'sheep', [686, 576, 984, 932]), (3, 'sheep', [1176, 346, 1247, 515]), (5, 'sheep', [1334, 380, 1433, 523]), (6, 'sheep', [785, 499, 1030, 659]), (8, 'sheep', [401, 600, 936, 1074]), (9, 'sheep', [1289, 387, 1364, 526]), (10, 'sheep', [1362, 307, 1423, 403]), (12, 'sheep', [409, 603, 661, 854]), (14, 'sheep', [40, 637, 513, 1040]), (16, 'sheep', [67, 911, 508, 1077]), (7, 'sheep', [462, 561, 813, 877]), (4, 'sheep', [1034, 387, 1176, 529])]",,,,1276.458381616886
25,robot,"[(1, 'sheep', [1028, 407, 1177, 619]), (2, 'sheep', [630, 568, 1007, 914]), (3, 'sheep', [1179, 346, 1251, 515]), (5, 'sheep', [1340, 392, 1425, 514]), (6, 'sheep', [811, 488, 1037, 632]), (8, 'sheep', [174, 575, 988, 1074]), (9, 'sheep', [1294, 390, 1361, 523]), (10, 'sheep', [1362, 314, 1422, 402]), (12, 'sheep', [437, 591, 683, 841]), (14, 'sheep', [16, 631, 534, 1059]), (16, 'sheep', [74, 903, 520, 1077]), (7, 'sheep', [471, 546, 830, 877]), (4, 'sheep', [1051, 381, 1181, 535])]",,,,1264.297828836228
26,robot,"[(1, 'sheep', [1040, 394, 1188, 618]), (3, 'sheep', [1184, 345, 1255, 510]), (5, 'sheep', [1347, 375, 1431, 513]), (6, 'sheep', [829, 475, 1046, 616]), (8, 'sheep', [307, 561, 1016, 1072]), (9, 'sheep', [1303, 392, 1366, 515]), (10, 'sheep', [1358, 311, 1420, 398]), (12, 'sheep', [463, 580, 714, 861]), (14, 'sheep', [180, 619, 554, 930]), (16, 'sheep', [80, 892, 528, 1076]), (7, 'sheep', [466, 532, 849, 880]), (4, 'sheep', [1061, 382, 1189, 500])]",,,,1254.3903897909934
27,robot,"[(1, 'sheep', [1048, 390, 1192, 616]), (3, 'sheep', [1188, 343, 1260, 509]), (5, 'sheep', [1352, 365, 1437, 515]), (6, 'sheep', [847, 467, 1049, 604]), (8, 'sheep', [399, 551, 1033, 1072]), (9, 'sheep', [1310, 360, 1382, 513]), (10, 'sheep', [1355, 303, 1417, 394]), (12, 'sheep', [486, 569, 735, 874]), (14, 'sheep', [277, 602, 574, 873]), (16, 'sheep', [85, 878, 536, 1077]), (7, 'sheep', [480, 524, 863, 883]), (4, 'sheep', [1071, 382, 1194, 485])]",,,,1245.9298736285282
28,robot,"[(1, 'sheep', [1059, 405, 1198, 616]), (3, 'sheep', [1191, 340, 1262, 503]), (5, 'sheep', [1357, 358, 1443, 502]), (6, 'sheep', [863, 460, 1056, 596]), (8, 'sheep', [452, 576, 922, 1073]), (9, 'sheep', [1314, 346, 1387, 509]), (10, 'sheep', [1351, 295, 1412, 374]), (12, 'sheep', [515, 557, 757, 878]), (14, 'sheep', [326, 586, 596, 864]), (16, 'sheep', [86, 863, 545, 1076]), (4, 'sheep', [1082, 378, 1196, 472]), (2, 'sheep', [762, 535, 1044, 837])]",,,,1240.7985332035173
29,robot,"[(1, 'sheep', [1050, 408, 1212, 616]), (3, 'sheep', [1193, 338, 1264, 495]), (5, 'sheep', [1362, 352, 1447, 486]), (6, 'sheep', [871, 455, 1068, 592]), (8, 'sheep', [487, 531, 1022, 1073]), (9, 'sheep', [1318, 342, 1393, 507]), (10, 'sheep', [1351, 294, 1410, 364]), (12, 'sheep', [546, 550, 774, 803]), (14, 'sheep', [359, 573, 619, 806]), (16, 'sheep', [96, 851, 558, 1076]), (4, 'sheep', [1093, 374, 1193, 466]), (2, 'sheep', [805, 519, 1058, 740])]",,,,1229.8180759770935
30,robot,"[(1, 'sheep', [1073, 409, 1226, 608]), (3, 'sheep', [1192, 353, 1266, 482]), (5, 'sheep', [1367, 349, 1449, 482]), (6, 'sheep', [884, 451, 1080, 587]), (8, 'sheep', [509, 519, 1057, 1073]), (9, 'sheep', [1323, 340, 1390, 494]), (10, 'sheep', [1347, 300, 1409, 363]), (12, 'sheep', [575, 542, 794, 764]), (14, 'sheep', [383, 561, 643, 775]), (16, 'sheep', [100, 840, 573, 1076]), (4, 'sheep', [1102, 370, 1189, 462]), (2, 'sheep', [824, 513, 1069, 707])]",,,,1215.4112472739423
31,robot,"[(1, 'sheep', [1081, 408, 1240, 606]), (3, 'sheep', [1199, 356, 1267, 468]), (5, 'sheep', [1370, 347, 1449, 481]), (6, 'sheep', [901, 449, 1089, 584]), (8, 'sheep', [522, 557, 958, 1075]), (9, 'sheep', [1327, 338, 1390, 481]), (10, 'sheep', [1344, 307, 1408, 379]), (12, 'sheep', [604, 531, 811, 742]), (14, 'sheep', [410, 552, 666, 749]), (16, 'sheep', [126, 832, 590, 1077]), (4, 'sheep', [1107, 364, 1193, 458]), (2, 'sheep', [842, 509, 1072, 700])]",,,,1187.54210451672
32,robot,"[(1, 'sheep', [1067, 410, 1249, 609]), (3, 'sheep', [1201, 335, 1270, 459]), (5, 'sheep', [1373, 346, 1446, 481]), (6, 'sheep', [901, 449, 1098, 583]), (8, 'sheep', [540, 562, 1017, 1071]), (9, 'sheep', [1332, 336, 1391, 473]), (10, 'sheep', [1343, 308, 1406, 382]), (12, 'sheep', [631, 520, 831, 723]), (14, 'sheep', [436, 548, 689, 732]), (16, 'sheep', [150, 822, 609, 1076]), (4, 'sheep', [1113, 359, 1195, 457])]",,,,1163.9763743306821
33,robot,"[(1, 'sheep', [1070, 413, 1261, 607]), (3, 'sheep', [1206, 322, 1271, 447]), (5, 'sheep', [1377, 348, 1447, 479]), (6, 'sheep', [900, 449, 1107, 580]), (8, 'sheep', [558, 625, 938, 1071]), (9, 'sheep', [1335, 328, 1394, 473]), (10, 'sheep', [1341, 302, 1403, 389]), (12, 'sheep', [655, 506, 853, 732]), (14, 'sheep', [458, 546, 709, 750]), (16, 'sheep', [173, 813, 628, 1075]), (4, 'sheep', [1118, 356, 1197, 456]), (18, 'sheep', [1087, 310, 1148, 436]), (7, 'sheep', [710, 569, 931, 791])]",,,,1142.174461279887
34,robot,"[(1, 'sheep', [1104, 409, 1267, 580]), (3, 'sheep', [1208, 317, 1272, 442]), (5, 'sheep', [1379, 351, 1453, 477]), (6, 'sheep', [914, 446, 1129, 574]), (8, 'sheep', [566, 648, 925, 1072]), (9, 'sheep', [1337, 333, 1393, 474]), (10, 'sheep', [1339, 297, 1399, 380]), (12, 'sheep', [667, 496, 873, 731]), (14, 'sheep', [474, 542, 729, 749]), (16, 'sheep', [197, 803, 645, 1075]), (4, 'sheep', [1123, 353, 1200, 455]), (18, 'sheep', [1088, 307, 1146, 428]), (19, 'sheep', [896, 588, 1091, 760]), (7, 'sheep', [734, 569, 936, 769])]",,,,1125.011111056242
35,robot,"[(1, 'sheep', [1109, 400, 1270, 575]), (3, 'sheep', [1211, 316, 1273, 441]), (5, 'sheep', [1383, 353, 1458, 474]), (8, 'sheep', [591, 653, 932, 1051]), (9, 'sheep', [1339, 333, 1392, 474]), (10, 'sheep', [1336, 288, 1395, 373]), (12, 'sheep', [702, 485, 894, 719]), (14, 'sheep', [510, 535, 747, 744]), (16, 'sheep', [220, 792, 662, 1074]), (4, 'sheep', [1130, 353, 1204, 450]), (18, 'sheep', [1088, 306, 1146, 423]), (19, 'sheep', [877, 587, 1099, 769]), (7, 'sheep', [750, 558, 945, 752]), (20, 'sheep', [27, 695, 618, 1073]), (2, 'sheep', [901, 493, 1147, 672])]",,,,1194.5602747454814
36,robot,"[(1, 'sheep', [1117, 400, 1268, 565]), (3, 'sheep', [1213, 315, 1273, 442]), (5, 'sheep', [1385, 354, 1461, 473]), (8, 'sheep', [615, 656, 952, 1061]), (9, 'sheep', [1339, 325, 1392, 473]), (10, 'sheep', [1334, 288, 1392, 369]), (12, 'sheep', [730, 477, 912, 715]), (14, 'sheep', [539, 526, 766, 742]), (16, 'sheep', [244, 781, 677, 1073]), (4, 'sheep', [1133, 348, 1201, 446]), (18, 'sheep', [1088, 296, 1146, 425]), (7, 'sheep', [761, 545, 957, 748]), (20, 'sheep', [221, 682, 642, 1008]), (2, 'sheep', [919, 488, 1160, 663]), (6, 'sheep', [962, 431, 1131, 557])]",,,,1090.911774617911
37,robot,"[(1, 'sheep', [1111, 392, 1270, 560]), (3, 'sheep', [1214, 314, 1273, 441]), (5, 'sheep', [1390, 354, 1459, 472]), (8, 'sheep', [634, 653, 974, 1055]), (9, 'sheep', [1340, 324, 1394, 473]), (10, 'sheep', [1332, 283, 1389, 364]), (12, 'sheep', [748, 467, 941, 693]), (14, 'sheep', [567, 514, 786, 707]), (16, 'sheep', [269, 770, 699, 1074]), (4, 'sheep', [1137, 347, 1201, 444]), (18, 'sheep', [1089, 292, 1146, 432]), (7, 'sheep', [770, 532, 970, 746]), (20, 'sheep', [311, 665, 668, 977]), (2, 'sheep', [934, 486, 1174, 652]), (21, 'sheep', [41, 868, 386, 1074]), (6, 'sheep', [970, 425, 1131, 550])]",,,,1333.3735410604186
38,robot,"[(1, 'sheep', [1111, 382, 1278, 562]), (3, 'sheep', [1214, 313, 1275, 424]), (5, 'sheep', [1393, 350, 1457, 471]), (8, 'sheep', [685, 645, 987, 995]), (9, 'sheep', [1339, 323, 1396, 471]), (10, 'sheep', [1328, 279, 1386, 355]), (12, 'sheep', [769, 458, 949, 663]), (14, 'sheep', [592, 503, 801, 677]), (16, 'sheep', [291, 757, 721, 1074]), (4, 'sheep', [1140, 349, 1201, 439]), (18, 'sheep', [1089, 292, 1145, 428]), (7, 'sheep', [782, 520, 984, 739]), (20, 'sheep', [398, 646, 689, 921]), (2, 'sheep', [954, 478, 1182, 639]), (21, 'sheep', [49, 855, 417, 1074]), (6, 'sheep', [970, 419, 1136, 542])]",,,,1314.450455513634
39,robot,"[(1, 'sheep', [1153, 381, 1278, 564]), (3, 'sheep', [1214, 312, 1275, 415]), (5, 'sheep', [1396, 345, 1457, 468]), (8, 'sheep', [726, 631, 1002, 910]), (9, 'sheep', [1337, 323, 1397, 464]), (10, 'sheep', [1326, 283, 1383, 350]), (12, 'sheep', [789, 454, 956, 654]), (14, 'sheep', [616, 494, 819, 674]), (4, 'sheep', [1142, 348, 1203, 436]), (18, 'sheep', [1089, 290, 1147, 422]), (7, 'sheep', [797, 513, 995, 729]), (20, 'sheep', [446, 628, 709, 873]), (2, 'sheep', [967, 469, 1185, 628]), (6, 'sheep', [995, 414, 1143, 531])]",,,,916.0442129067789
40,robot,"[(1, 'sheep', [1177, 376, 1281, 563]), (3, 'sheep', [1214, 324, 1275, 399]), (5, 'sheep', [1398, 337, 1459, 468]), (8, 'sheep', [753, 612, 1015, 883]), (9, 'sheep', [1335, 322, 1393, 457]), (10, 'sheep', [1323, 284, 1382, 348]), (12, 'sheep', [806, 449, 968, 638]), (14, 'sheep', [638, 487, 836, 671]), (16, 'sheep', [371, 738, 765, 1074]), (4, 'sheep', [1144, 345, 1205, 436]), (18, 'sheep', [1088, 292, 1147, 419]), (7, 'sheep', [811, 509, 1011, 720]), (20, 'sheep', [479, 613, 731, 867]), (2, 'sheep', [984, 461, 1192, 614]), (21, 'sheep', [60, 810, 480, 1073]), (6, 'sheep', [1007, 411, 1145, 531])]",,,,1277.749290745254
41,robot,"[(1, 'sheep', [1193, 371, 1291, 563]), (3, 'sheep', [1215, 309, 1274, 390]), (5, 'sheep', [1399, 329, 1462, 468]), (8, 'sheep', [776, 595, 1030, 837]), (9, 'sheep', [1334, 315, 1393, 451]), (12, 'sheep', [827, 442, 979, 614]), (14, 'sheep', [659, 482, 851, 662]), (16, 'sheep', [406, 731, 781, 1073]), (4, 'sheep', [1146, 340, 1207, 439]), (18, 'sheep', [1088, 293, 1148, 418]), (7, 'sheep', [824, 506, 1024, 715]), (20, 'sheep', [507, 597, 755, 837]), (2, 'sheep', [1011, 448, 1198, 598]), (21, 'sheep', [106, 795, 498, 1074]), (6, 'sheep', [1019, 410, 1149, 533])]",,,,1249.3231167316164
42,robot,"[(1, 'sheep', [1207, 369, 1296, 565]), (3, 'sheep', [1215, 304, 1274, 386]), (5, 'sheep', [1401, 324, 1462, 469]), (8, 'sheep', [798, 584, 1042, 819]), (9, 'sheep', [1335, 327, 1393, 446]), (12, 'sheep', [844, 434, 991, 589]), (14, 'sheep', [678, 482, 871, 655]), (16, 'sheep', [429, 719, 798, 1072]), (4, 'sheep', [1148, 337, 1207, 441]), (18, 'sheep', [1088, 294, 1145, 416]), (7, 'sheep', [834, 504, 1037, 712]), (20, 'sheep', [521, 587, 782, 860]), (2, 'sheep', [1024, 442, 1203, 602]), (21, 'sheep', [149, 775, 517, 1074]), (6, 'sheep', [1031, 410, 1157, 533])]",,,,1218.8052551576893
43,robot,"[(1, 'sheep', [1211, 370, 1302, 562]), (3, 'sheep', [1215, 301, 1274, 388]), (5, 'sheep', [1402, 319, 1466, 469]), (8, 'sheep', [822, 574, 1054, 867]), (9, 'sheep', [1335, 329, 1391, 438]), (12, 'sheep', [861, 425, 1002, 556]), (14, 'sheep', [698, 481, 890, 646]), (16, 'sheep', [437, 709, 818, 1073]), (4, 'sheep', [1150, 331, 1209, 446]), (18, 'sheep', [1089, 293, 1145, 413]), (7, 'sheep', [850, 500, 1052, 707]), (20, 'sheep', [534, 580, 809, 867]), (2, 'sheep', [1039, 443, 1216, 598]), (21, 'sheep', [183, 756, 540, 1072]), (6, 'sheep', [1041, 408, 1163, 527]), (22, 'sheep', [1036, 509, 1227, 666])]",,,,1191.912853357996
