frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
10,robot,"[(1, 'sheep', [988, 772, 1165, 1063]), (2, 'sheep', [814, 682, 1039, 879]), (3, 'sheep', [652, 834, 961, 1022]), (4, 'sheep', [531, 878, 859, 1077]), (5, 'sheep', [1259, 818, 1513, 1078]), (6, 'sheep', [302, 756, 549, 988]), (7, 'sheep', [1198, 659, 1417, 880]), (8, 'sheep', [1136, 884, 1342, 1078]), (9, 'sheep', [1312, 640, 1591, 781]), (10, 'sheep', [945, 576, 1175, 701]), (11, 'sheep', [540, 574, 770, 683]), (12, 'sheep', [1026, 541, 1263, 624]), (13, 'sheep', [1419, 714, 1596, 902]), (14, 'sheep', [827, 516, 1002, 669]), (15, 'sheep', [127, 531, 351, 766]), (16, 'sheep', [1382, 570, 1583, 673]), (17, 'sheep', [1128, 724, 1287, 897]), (18, 'sheep', [1102, 604, 1249, 799]), (19, 'sheep', [1524, 672, 1741, 864]), (20, 'sheep', [686, 535, 840, 673])]",,,,1398.6144929894012
11,robot,"[(1, 'sheep', [987, 772, 1165, 1064]), (2, 'sheep', [814, 682, 1039, 878]), (3, 'sheep', [652, 834, 961, 1022]), (4, 'sheep', [531, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1513, 1078]), (6, 'sheep', [302, 755, 549, 988]), (7, 'sheep', [1197, 660, 1417, 880]), (8, 'sheep', [1136, 884, 1342, 1078]), (9, 'sheep', [1313, 640, 1591, 781]), (10, 'sheep', [949, 578, 1175, 701]), (11, 'sheep', [540, 573, 770, 683]), (12, 'sheep', [1026, 541, 1263, 624]), (13, 'sheep', [1416, 714, 1596, 920]), (14, 'sheep', [830, 517, 1002, 669]), (15, 'sheep', [125, 531, 351, 766]), (16, 'sheep', [1382, 570, 1583, 673]), (17, 'sheep', [1129, 724, 1287, 898]), (18, 'sheep', [1102, 604, 1249, 799]), (19, 'sheep', [1523, 670, 1734, 863]), (20, 'sheep', [686, 534, 839, 673])]",,,,1395.4978502312356
12,robot,"[(1, 'sheep', [987, 772, 1164, 1064]), (2, 'sheep', [814, 682, 1039, 879]), (3, 'sheep', [652, 834, 960, 1022]), (4, 'sheep', [530, 878, 859, 1077]), (5, 'sheep', [1260, 819, 1513, 1078]), (6, 'sheep', [301, 755, 548, 988]), (7, 'sheep', [1197, 660, 1418, 879]), (8, 'sheep', [1136, 884, 1342, 1078]), (9, 'sheep', [1312, 640, 1591, 780]), (10, 'sheep', [961, 582, 1175, 702]), (11, 'sheep', [540, 573, 771, 682]), (12, 'sheep', [1026, 541, 1261, 624]), (13, 'sheep', [1416, 713, 1596, 923]), (14, 'sheep', [832, 517, 1004, 669]), (15, 'sheep', [124, 531, 351, 766]), (16, 'sheep', [1381, 569, 1582, 673]), (17, 'sheep', [1129, 724, 1287, 898]), (18, 'sheep', [1102, 603, 1249, 799]), (19, 'sheep', [1523, 668, 1726, 862]), (20, 'sheep', [688, 533, 838, 673])]",,,,1391.8840648559778
13,robot,"[(1, 'sheep', [987, 772, 1164, 1063]), (2, 'sheep', [814, 682, 1038, 878]), (3, 'sheep', [652, 834, 960, 1021]), (4, 'sheep', [529, 878, 859, 1077]), (5, 'sheep', [1260, 819, 1513, 1078]), (6, 'sheep', [302, 755, 549, 988]), (7, 'sheep', [1197, 660, 1420, 879]), (8, 'sheep', [1136, 884, 1342, 1078]), (9, 'sheep', [1312, 641, 1591, 780]), (10, 'sheep', [961, 584, 1174, 702]), (11, 'sheep', [540, 573, 770, 682]), (12, 'sheep', [1026, 542, 1260, 624]), (13, 'sheep', [1414, 713, 1595, 931]), (14, 'sheep', [832, 517, 1003, 669]), (15, 'sheep', [124, 531, 351, 766]), (16, 'sheep', [1382, 569, 1582, 673]), (17, 'sheep', [1130, 724, 1287, 898]), (18, 'sheep', [1101, 603, 1249, 799]), (19, 'sheep', [1521, 666, 1719, 861]), (20, 'sheep', [690, 533, 839, 673])]",,,,1387.2747564920223
14,robot,"[(1, 'sheep', [988, 773, 1164, 1063]), (2, 'sheep', [815, 682, 1037, 878]), (3, 'sheep', [652, 834, 960, 1020]), (4, 'sheep', [528, 878, 859, 1077]), (5, 'sheep', [1260, 818, 1513, 1078]), (6, 'sheep', [304, 755, 549, 988]), (7, 'sheep', [1198, 660, 1421, 879]), (8, 'sheep', [1136, 884, 1342, 1078]), (9, 'sheep', [1312, 641, 1591, 779]), (10, 'sheep', [965, 587, 1173, 700]), (11, 'sheep', [541, 573, 769, 682]), (12, 'sheep', [1026, 541, 1260, 624]), (13, 'sheep', [1413, 712, 1594, 933]), (14, 'sheep', [830, 518, 1003, 670]), (15, 'sheep', [124, 532, 351, 766]), (16, 'sheep', [1385, 568, 1582, 673]), (17, 'sheep', [1135, 724, 1287, 897]), (18, 'sheep', [1101, 603, 1249, 799]), (19, 'sheep', [1521, 666, 1713, 863]), (20, 'sheep', [692, 534, 838, 673]), (21, 'sheep', [390, 576, 532, 791])]",,,,1384.3267316641688
15,robot,"[(1, 'sheep', [988, 773, 1165, 1063]), (2, 'sheep', [815, 682, 1035, 878]), (3, 'sheep', [653, 834, 959, 1022]), (4, 'sheep', [526, 878, 859, 1077]), (5, 'sheep', [1259, 819, 1513, 1078]), (6, 'sheep', [303, 755, 549, 988]), (7, 'sheep', [1198, 660, 1421, 879]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1312, 641, 1591, 779]), (10, 'sheep', [968, 590, 1173, 700]), (11, 'sheep', [541, 573, 769, 682]), (12, 'sheep', [1026, 541, 1260, 625]), (13, 'sheep', [1414, 713, 1591, 931]), (14, 'sheep', [829, 518, 1004, 672]), (15, 'sheep', [124, 531, 351, 766]), (16, 'sheep', [1385, 568, 1582, 673]), (17, 'sheep', [1136, 724, 1287, 898]), (18, 'sheep', [1102, 603, 1248, 799]), (19, 'sheep', [1521, 666, 1706, 864]), (20, 'sheep', [693, 534, 837, 673]), (21, 'sheep', [394, 579, 533, 791])]",,,,1380.9229703354204
16,robot,"[(1, 'sheep', [988, 773, 1165, 1062]), (2, 'sheep', [814, 682, 1034, 878]), (3, 'sheep', [652, 834, 956, 1024]), (4, 'sheep', [526, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1513, 1078]), (6, 'sheep', [301, 754, 549, 988]), (7, 'sheep', [1198, 660, 1421, 879]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1312, 640, 1591, 778]), (10, 'sheep', [962, 586, 1173, 702]), (11, 'sheep', [542, 573, 769, 682]), (12, 'sheep', [1026, 542, 1259, 625]), (13, 'sheep', [1412, 713, 1592, 932]), (14, 'sheep', [827, 518, 1003, 677]), (15, 'sheep', [123, 531, 350, 765]), (16, 'sheep', [1385, 567, 1582, 673]), (17, 'sheep', [1131, 725, 1287, 899]), (18, 'sheep', [1102, 603, 1248, 800]), (19, 'sheep', [1520, 664, 1701, 865]), (20, 'sheep', [693, 534, 836, 673]), (21, 'sheep', [392, 576, 534, 792])]",,,,1378.9301106292517
17,robot,"[(1, 'sheep', [988, 773, 1165, 1062]), (2, 'sheep', [814, 682, 1030, 878]), (3, 'sheep', [652, 834, 956, 1024]), (4, 'sheep', [526, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1513, 1078]), (6, 'sheep', [297, 752, 548, 988]), (7, 'sheep', [1198, 660, 1422, 880]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1311, 641, 1592, 776]), (10, 'sheep', [968, 592, 1173, 702]), (11, 'sheep', [539, 571, 769, 681]), (12, 'sheep', [1026, 541, 1258, 626]), (13, 'sheep', [1411, 713, 1594, 934]), (14, 'sheep', [827, 518, 1005, 681]), (15, 'sheep', [123, 532, 351, 766]), (16, 'sheep', [1384, 567, 1582, 673]), (17, 'sheep', [1132, 725, 1287, 897]), (18, 'sheep', [1102, 603, 1248, 800]), (19, 'sheep', [1519, 663, 1697, 864]), (20, 'sheep', [693, 534, 836, 673]), (21, 'sheep', [391, 571, 535, 792])]",,,,1375.7729645548352
18,robot,"[(1, 'sheep', [988, 773, 1164, 1062]), (2, 'sheep', [814, 683, 1028, 879]), (3, 'sheep', [652, 834, 956, 1024]), (4, 'sheep', [527, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1514, 1078]), (6, 'sheep', [294, 752, 549, 989]), (7, 'sheep', [1198, 660, 1420, 880]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1311, 642, 1599, 776]), (10, 'sheep', [970, 595, 1172, 705]), (11, 'sheep', [541, 573, 769, 682]), (12, 'sheep', [1026, 541, 1258, 627]), (13, 'sheep', [1411, 714, 1600, 934]), (14, 'sheep', [827, 519, 1004, 685]), (15, 'sheep', [124, 533, 351, 766]), (16, 'sheep', [1384, 567, 1582, 673]), (17, 'sheep', [1133, 725, 1287, 898]), (18, 'sheep', [1101, 604, 1248, 799]), (19, 'sheep', [1516, 662, 1695, 863]), (20, 'sheep', [693, 534, 836, 673]), (21, 'sheep', [392, 572, 537, 792])]",,,,1372.6590982469027
19,robot,"[(1, 'sheep', [988, 773, 1164, 1061]), (2, 'sheep', [815, 683, 1027, 880]), (3, 'sheep', [652, 834, 957, 1024]), (4, 'sheep', [529, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1514, 1078]), (6, 'sheep', [289, 750, 549, 989]), (7, 'sheep', [1198, 660, 1419, 880]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1312, 642, 1598, 776]), (10, 'sheep', [970, 595, 1173, 705]), (11, 'sheep', [541, 572, 769, 682]), (12, 'sheep', [1025, 541, 1258, 627]), (13, 'sheep', [1410, 714, 1603, 935]), (14, 'sheep', [827, 520, 1003, 690]), (15, 'sheep', [124, 533, 351, 767]), (16, 'sheep', [1384, 567, 1581, 674]), (17, 'sheep', [1135, 725, 1288, 897]), (18, 'sheep', [1102, 604, 1248, 801]), (19, 'sheep', [1515, 660, 1694, 863]), (20, 'sheep', [694, 535, 836, 673]), (21, 'sheep', [408, 581, 539, 791])]",,,,1371.5397369380153
20,robot,"[(1, 'sheep', [989, 772, 1164, 1062]), (2, 'sheep', [814, 682, 1026, 880]), (3, 'sheep', [652, 834, 955, 1025]), (4, 'sheep', [530, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1515, 1078]), (6, 'sheep', [285, 748, 549, 989]), (7, 'sheep', [1198, 661, 1417, 881]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1312, 642, 1594, 777]), (10, 'sheep', [970, 597, 1172, 699]), (11, 'sheep', [541, 573, 769, 682]), (12, 'sheep', [1025, 541, 1258, 627]), (13, 'sheep', [1407, 715, 1608, 936]), (14, 'sheep', [830, 520, 1003, 692]), (15, 'sheep', [124, 533, 351, 767]), (16, 'sheep', [1385, 568, 1581, 674]), (17, 'sheep', [1136, 725, 1288, 897]), (18, 'sheep', [1109, 605, 1248, 801]), (19, 'sheep', [1514, 658, 1694, 863]), (20, 'sheep', [693, 535, 839, 673]), (21, 'sheep', [395, 574, 540, 791])]",,,,1370.9604297717713
21,robot,"[(1, 'sheep', [989, 773, 1164, 1062]), (2, 'sheep', [814, 682, 1025, 879]), (3, 'sheep', [652, 834, 954, 1025]), (4, 'sheep', [530, 878, 858, 1077]), (5, 'sheep', [1259, 819, 1515, 1078]), (6, 'sheep', [283, 746, 550, 989]), (7, 'sheep', [1199, 660, 1414, 880]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1312, 642, 1591, 778]), (10, 'sheep', [972, 599, 1173, 701]), (11, 'sheep', [540, 573, 768, 682]), (12, 'sheep', [1025, 541, 1258, 627]), (13, 'sheep', [1409, 715, 1610, 935]), (14, 'sheep', [833, 520, 1004, 693]), (15, 'sheep', [124, 533, 350, 768]), (16, 'sheep', [1385, 569, 1581, 674]), (17, 'sheep', [1137, 725, 1288, 897]), (18, 'sheep', [1116, 605, 1248, 797]), (19, 'sheep', [1514, 657, 1693, 863]), (20, 'sheep', [693, 535, 839, 673]), (21, 'sheep', [413, 585, 543, 792]), (22, 'sheep', [254, 567, 456, 786]), (23, 'sheep', [507, 651, 726, 845])]",,,,1370.8801917016672
22,robot,"[(1, 'sheep', [989, 773, 1165, 1062]), (2, 'sheep', [814, 681, 1023, 878]), (3, 'sheep', [652, 835, 954, 1024]), (4, 'sheep', [529, 878, 858, 1077]), (5, 'sheep', [1259, 820, 1516, 1078]), (6, 'sheep', [280, 745, 550, 989]), (7, 'sheep', [1199, 660, 1413, 879]), (8, 'sheep', [1136, 884, 1340, 1078]), (9, 'sheep', [1313, 642, 1591, 774]), (10, 'sheep', [969, 600, 1174, 726]), (11, 'sheep', [539, 572, 768, 682]), (12, 'sheep', [1026, 541, 1257, 628]), (13, 'sheep', [1409, 715, 1611, 935]), (14, 'sheep', [835, 521, 1003, 694]), (15, 'sheep', [124, 533, 351, 768]), (16, 'sheep', [1384, 570, 1581, 674]), (17, 'sheep', [1137, 725, 1288, 897]), (18, 'sheep', [1120, 605, 1249, 796]), (19, 'sheep', [1514, 656, 1691, 864]), (20, 'sheep', [693, 535, 839, 673]), (21, 'sheep', [420, 593, 547, 793]), (22, 'sheep', [255, 566, 458, 784]), (23, 'sheep', [506, 650, 727, 845])]",,,,1369.3849896942788
23,robot,"[(1, 'sheep', [989, 773, 1165, 1062]), (2, 'sheep', [814, 681, 1022, 879]), (3, 'sheep', [652, 835, 954, 1023]), (4, 'sheep', [530, 879, 858, 1077]), (5, 'sheep', [1259, 820, 1516, 1078]), (6, 'sheep', [278, 744, 551, 989]), (7, 'sheep', [1200, 660, 1413, 878]), (8, 'sheep', [1136, 884, 1341, 1078]), (9, 'sheep', [1313, 642, 1589, 752]), (10, 'sheep', [970, 601, 1174, 739]), (11, 'sheep', [539, 572, 769, 682]), (12, 'sheep', [1026, 541, 1257, 629]), (13, 'sheep', [1404, 715, 1612, 935]), (14, 'sheep', [835, 522, 1002, 694]), (15, 'sheep', [124, 533, 351, 768]), (16, 'sheep', [1384, 568, 1581, 674]), (17, 'sheep', [1136, 725, 1288, 899]), (18, 'sheep', [1121, 606, 1249, 797]), (19, 'sheep', [1514, 655, 1689, 864]), (20, 'sheep', [694, 536, 837, 673]), (21, 'sheep', [423, 596, 552, 793]), (22, 'sheep', [254, 565, 461, 777]), (23, 'sheep', [506, 650, 728, 844])]",,,,1368.3482743804664
24,robot,"[(1, 'sheep', [989, 773, 1164, 1063]), (2, 'sheep', [815, 680, 1021, 878]), (3, 'sheep', [652, 835, 954, 1023]), (4, 'sheep', [530, 879, 858, 1077]), (5, 'sheep', [1259, 820, 1516, 1078]), (6, 'sheep', [277, 743, 551, 988]), (7, 'sheep', [1198, 661, 1412, 878]), (8, 'sheep', [1137, 884, 1342, 1078]), (9, 'sheep', [1313, 642, 1588, 758]), (10, 'sheep', [963, 602, 1177, 746]), (11, 'sheep', [542, 572, 769, 683]), (12, 'sheep', [1026, 542, 1257, 629]), (13, 'sheep', [1398, 716, 1612, 935]), (14, 'sheep', [836, 522, 1004, 694]), (15, 'sheep', [124, 534, 350, 768]), (16, 'sheep', [1384, 568, 1582, 674]), (17, 'sheep', [1133, 725, 1288, 901]), (18, 'sheep', [1122, 605, 1250, 798]), (19, 'sheep', [1514, 653, 1688, 865]), (20, 'sheep', [695, 536, 837, 673]), (21, 'sheep', [424, 595, 555, 793]), (22, 'sheep', [254, 564, 460, 773]), (23, 'sheep', [506, 650, 728, 845])]",,,,1368.268979404269
25,robot,"[(1, 'sheep', [990, 773, 1164, 1063]), (2, 'sheep', [815, 679, 1022, 880]), (3, 'sheep', [652, 835, 954, 1023]), (4, 'sheep', [531, 879, 859, 1077]), (5, 'sheep', [1259, 820, 1517, 1078]), (6, 'sheep', [275, 743, 551, 987]), (7, 'sheep', [1198, 662, 1412, 879]), (8, 'sheep', [1137, 885, 1342, 1078]), (9, 'sheep', [1313, 641, 1583, 747]), (10, 'sheep', [955, 604, 1176, 749]), (11, 'sheep', [543, 572, 769, 684]), (12, 'sheep', [1026, 542, 1257, 629]), (13, 'sheep', [1400, 715, 1612, 935]), (14, 'sheep', [837, 522, 994, 695]), (15, 'sheep', [124, 534, 350, 768]), (16, 'sheep', [1385, 569, 1582, 674]), (17, 'sheep', [1131, 726, 1289, 900]), (18, 'sheep', [1122, 604, 1251, 796]), (19, 'sheep', [1514, 653, 1686, 866]), (20, 'sheep', [695, 536, 838, 673]), (21, 'sheep', [426, 596, 560, 792]), (22, 'sheep', [254, 564, 464, 769]), (23, 'sheep', [506, 649, 730, 846])]",,,,1367.311687216927
26,robot,"[(1, 'sheep', [991, 773, 1164, 1064]), (2, 'sheep', [815, 678, 1022, 881]), (3, 'sheep', [653, 835, 955, 1023]), (4, 'sheep', [531, 879, 859, 1077]), (5, 'sheep', [1260, 821, 1517, 1078]), (6, 'sheep', [273, 742, 551, 988]), (7, 'sheep', [1199, 662, 1413, 879]), (8, 'sheep', [1138, 885, 1342, 1078]), (9, 'sheep', [1314, 642, 1580, 741]), (10, 'sheep', [954, 604, 1175, 751]), (11, 'sheep', [544, 572, 769, 684]), (12, 'sheep', [1025, 542, 1257, 629]), (13, 'sheep', [1397, 715, 1612, 934]), (14, 'sheep', [837, 522, 989, 695]), (15, 'sheep', [124, 535, 349, 768]), (16, 'sheep', [1386, 569, 1582, 674]), (17, 'sheep', [1128, 727, 1289, 899]), (18, 'sheep', [1122, 605, 1251, 798]), (19, 'sheep', [1517, 654, 1686, 867]), (20, 'sheep', [694, 536, 837, 674]), (21, 'sheep', [426, 596, 563, 792]), (22, 'sheep', [254, 563, 464, 768]), (23, 'sheep', [506, 649, 729, 846])]",,,,1369.3450989432868
27,robot,"[(1, 'sheep', [992, 773, 1165, 1063]), (2, 'sheep', [816, 678, 1022, 880]), (3, 'sheep', [653, 835, 954, 1024]), (4, 'sheep', [531, 879, 859, 1077]), (5, 'sheep', [1260, 821, 1517, 1078]), (6, 'sheep', [273, 741, 550, 987]), (7, 'sheep', [1199, 661, 1413, 879]), (8, 'sheep', [1138, 885, 1343, 1078]), (9, 'sheep', [1313, 640, 1583, 742]), (10, 'sheep', [951, 605, 1174, 751]), (11, 'sheep', [542, 571, 769, 684]), (12, 'sheep', [1025, 542, 1257, 630]), (13, 'sheep', [1395, 715, 1613, 934]), (14, 'sheep', [837, 523, 987, 695]), (15, 'sheep', [124, 535, 349, 768]), (16, 'sheep', [1386, 570, 1583, 675]), (17, 'sheep', [1126, 727, 1289, 901]), (18, 'sheep', [1122, 605, 1251, 798]), (19, 'sheep', [1514, 654, 1686, 868]), (20, 'sheep', [694, 536, 838, 674]), (21, 'sheep', [427, 596, 566, 792]), (22, 'sheep', [254, 563, 465, 766]), (23, 'sheep', [507, 648, 727, 843])]",,,,1367.8897981928224
