frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
92,dog,"[(2, 'dog', [957, 725, 1028, 774]), (8, 'sheep', [592, 613, 634, 647])]",381.7970665157081,381.7970665157081,381.7970665157081,0
93,dog,"[(2, 'dog', [963, 724, 1035, 776]), (8, 'sheep', [591, 613, 633, 647])]",388.20741878537046,388.20741878537046,388.20741878537046,0
94,dog,"[(2, 'sheep', [968, 724, 1042, 777]), (8, 'sheep', [590, 613, 631, 647])]",,,,412.4930302441485
95,dog,"[(2, 'sheep', [975, 724, 1051, 777]), (8, 'sheep', [590, 612, 630, 647])]",,,,420.77309799938496
96,dog,"[(2, 'dog', [982, 726, 1068, 780]), (8, 'sheep', [588, 612, 629, 648])]",410.16094402075873,410.16094402075873,410.16094402075873,0
97,dog,"[(2, 'sheep', [990, 730, 1069, 778]), (8, 'sheep', [587, 614, 626, 648])]",,,,440.52014709885856
98,dog,"[(2, 'dog', [997, 731, 1070, 776]), (8, 'sheep', [586, 615, 624, 648])]",427.05620239027087,427.05620239027087,427.05620239027087,0
99,dog,"[(2, 'sheep', [1002, 731, 1070, 772]), (8, 'sheep', [584, 615, 622, 648])]",,,,449.32059823693817
100,dog,"[(1, 'sheep', [558, 630, 595, 740]), (2, 'sheep', [1009, 729, 1072, 774]), (8, 'sheep', [582, 614, 622, 647])]",,,,468.7411332494728
101,dog,"[(2, 'sheep', [1014, 729, 1075, 775]), (8, 'sheep', [579, 615, 620, 648])]",,,,461.02630076818826
102,dog,"[(1, 'sheep', [554, 629, 593, 741]), (2, 'sheep', [1018, 728, 1083, 773]), (8, 'sheep', [577, 612, 620, 648])]",,,,481.4761157108419
103,dog,"[(2, 'dog', [1023, 728, 1089, 774]), (8, 'sheep', [577, 610, 621, 648]), (13, 'sheep', [737, 626, 760, 656]), (14, 'sheep', [773, 630, 803, 662])]",268.5218799278748,461.34585724811706,344.50408872992375,189.76301009416983
104,dog,"[(2, 'dog', [1029, 728, 1092, 782]), (8, 'sheep', [574, 611, 621, 649]), (13, 'sheep', [736, 626, 759, 655]), (14, 'sheep', [771, 632, 801, 662])]",275.2816739269071,469.80208598940897,351.7768119887325,189.26502582357892
105,dog,"[(2, 'dog', [1039, 728, 1095, 777]), (8, 'sheep', [575, 615, 615, 650]), (13, 'sheep', [735, 626, 758, 656]), (14, 'sheep', [771, 633, 799, 662])]",284.33958570695006,477.5615143622861,360.8522261777025,190.59118552545917
106,dog,"[(2, 'dog', [1045, 728, 1101, 776]), (8, 'sheep', [574, 616, 613, 650]), (13, 'sheep', [735, 627, 757, 657]), (14, 'sheep', [769, 632, 797, 663])]",292.2190958852621,484.1332461213545,367.4635611034041,190.0539397118618
107,dog,"[(2, 'dog', [1053, 729, 1106, 776]), (8, 'sheep', [575, 615, 610, 650]), (13, 'sheep', [731, 628, 755, 657]), (14, 'sheep', [768, 634, 796, 663])]",300.416377715996,491.40614566771546,376.43034681127364,190.17426219128603
108,dog,"[(2, 'sheep', [1060, 730, 1110, 775]), (8, 'sheep', [572, 613, 611, 650]), (13, 'sheep', [730, 628, 753, 658]), (14, 'sheep', [766, 633, 795, 663])]",,,,508.11735849112654
109,dog,"[(2, 'dog', [1065, 729, 1112, 775]), (8, 'sheep', [567, 614, 609, 652]), (13, 'sheep', [729, 628, 752, 657]), (14, 'sheep', [765, 633, 794, 663])]",314.9857139617605,511.1056642221841,392.31439958593865,192.08656902553076
110,dog,"[(2, 'dog', [1067, 729, 1111, 775]), (8, 'sheep', [565, 613, 608, 652]), (13, 'sheep', [729, 628, 751, 658]), (14, 'sheep', [764, 633, 793, 664])]",317.8443015062564,515.228104823485,395.28001174337555,192.66551326067673
111,dog,"[(2, 'dog', [1068, 728, 1108, 771]), (8, 'sheep', [563, 612, 612, 652]), (13, 'sheep', [728, 628, 749, 658]), (14, 'sheep', [762, 634, 791, 665])]",320.1124802315586,518.1515222403578,397.5549684684345,189.80845608138748
112,dog,"[(2, 'dog', [1068, 728, 1108, 771]), (8, 'sheep', [564, 616, 607, 653]), (13, 'sheep', [727, 628, 748, 659]), (14, 'sheep', [761, 635, 790, 665])]",320.777181233329,516.2944896084017,397.47735043359324,190.63118842414008
113,dog,"[(8, 'sheep', [566, 618, 605, 653]), (13, 'sheep', [725, 628, 747, 659]), (14, 'sheep', [760, 635, 789, 666])]",,,,189.59430371189953
114,dog,"[(8, 'sheep', [570, 617, 603, 654]), (13, 'sheep', [723, 629, 745, 660]), (14, 'sheep', [759, 636, 787, 666])]",,,,187.1429934568751
115,dog,"[(2, 'dog', [1069, 723, 1103, 767]), (8, 'sheep', [571, 618, 602, 653]), (13, 'sheep', [723, 629, 744, 660]), (14, 'sheep', [758, 638, 786, 666])]",322.4065756153246,508.94891688655747,396.63232747672487,186.23238171703653
116,dog,"[(2, 'sheep', [1066, 723, 1102, 767]), (8, 'sheep', [571, 621, 598, 654]), (13, 'sheep', [721, 630, 743, 660]), (14, 'sheep', [757, 637, 784, 666])]",,,,510.93688455620423
117,dog,"[(2, 'sheep', [1063, 723, 1103, 767]), (8, 'sheep', [566, 616, 599, 654]), (13, 'sheep', [720, 631, 742, 661]), (14, 'sheep', [756, 637, 784, 667])]",,,,512.4453629412603
118,dog,"[(2, 'sheep', [1061, 724, 1102, 767]), (8, 'sheep', [565, 615, 601, 654]), (13, 'sheep', [720, 632, 741, 661]), (14, 'sheep', [754, 638, 783, 667])]",,,,510.7085763916639
119,dog,"[(2, 'dog', [1058, 725, 1101, 768]), (8, 'sheep', [565, 623, 596, 656]), (13, 'sheep', [719, 632, 741, 660]), (14, 'sheep', [753, 639, 781, 668])]",316.89272632864265,503.4411584286688,390.61971092789344,187.02473098496893
120,dog,"[(8, 'sheep', [566, 619, 596, 655]), (13, 'sheep', [719, 632, 740, 662]), (14, 'sheep', [752, 639, 781, 669])]",,,,186.27734698561713
121,dog,"[(2, 'sheep', [1052, 725, 1096, 766]), (13, 'sheep', [716, 632, 739, 663]), (14, 'sheep', [750, 640, 781, 669])]",,,,360.0920021327883
122,dog,"[(2, 'sheep', [1048, 725, 1092, 763]), (13, 'sheep', [714, 632, 738, 663]), (14, 'sheep', [749, 641, 779, 670])]",,,,357.27895264065023
123,dog,"[(2, 'sheep', [1043, 723, 1086, 761]), (13, 'sheep', [714, 634, 737, 664]), (14, 'sheep', [749, 641, 779, 670])]",,,,351.5252480263687
124,dog,"[(2, 'sheep', [1039, 723, 1083, 761]), (13, 'sheep', [714, 634, 736, 665]), (14, 'sheep', [747, 641, 779, 671])]",,,,348.5
125,dog,"[(2, 'sheep', [1033, 721, 1080, 760]), (13, 'sheep', [713, 634, 736, 665]), (14, 'sheep', [747, 642, 778, 671])]",,,,344.2455518957362
126,dog,"[(2, 'sheep', [1028, 719, 1077, 760]), (13, 'sheep', [712, 635, 735, 664]), (14, 'sheep', [747, 643, 776, 671])]",,,,341.08796519373124
127,dog,"[(2, 'dog', [1023, 717, 1075, 761]), (13, 'sheep', [712, 635, 734, 665]), (14, 'sheep', [747, 645, 775, 672])]",285.2367437761131,321.6286678764814,303.43270582629725,38.939054944875075
128,dog,"[(2, 'sheep', [1018, 715, 1073, 760]), (13, 'sheep', [712, 635, 733, 666]), (14, 'sheep', [746, 645, 775, 673])]",,,,334.51158425381925
129,dog,"[(2, 'sheep', [1011, 716, 1071, 760]), (13, 'sheep', [711, 635, 733, 667]), (14, 'sheep', [745, 645, 775, 673])]",,,,330.65087327875
130,dog,"[(2, 'sheep', [1005, 717, 1070, 761]), (13, 'sheep', [710, 636, 733, 667]), (14, 'sheep', [744, 645, 775, 673])]",,,,327.8906067578027
131,dog,"[(2, 'sheep', [1000, 719, 1068, 761]), (13, 'sheep', [709, 637, 733, 666]), (14, 'sheep', [743, 645, 774, 674]), (15, 'sheep', [1726, 627, 1768, 657])]",,,,1026.0439805388462
132,dog,"[(2, 'sheep', [994, 722, 1065, 761]), (14, 'sheep', [743, 645, 774, 674]), (15, 'sheep', [1726, 628, 1767, 657]), (16, 'sheep', [1466, 627, 1501, 655]), (18, 'sheep', [967, 618, 998, 641])]",,,,988.1462442371575
133,dog,"[(2, 'sheep', [987, 722, 1060, 760]), (14, 'sheep', [743, 646, 773, 675]), (15, 'sheep', [1725, 628, 1767, 658]), (16, 'sheep', [1465, 628, 1500, 655]), (18, 'sheep', [967, 618, 998, 642])]",,,,988.1549726637012
134,dog,"[(2, 'dog', [980, 722, 1055, 760]), (14, 'sheep', [742, 647, 773, 676]), (15, 'sheep', [1723, 628, 1767, 659]), (16, 'sheep', [1465, 629, 1500, 656]), (18, 'sheep', [968, 618, 998, 642])]",104.6900186264192,748.9225594145232,399.2465388824835,987.6640370085366
135,dog,"[(2, 'sheep', [974, 721, 1049, 759]), (14, 'sheep', [742, 647, 773, 676]), (15, 'sheep', [1723, 629, 1767, 659]), (16, 'sheep', [1465, 629, 1500, 657]), (18, 'sheep', [968, 619, 998, 642])]",,,,987.6550511185573
136,dog,"[(2, 'dog', [968, 720, 1044, 758]), (14, 'sheep', [742, 647, 773, 676]), (15, 'sheep', [1722, 629, 1766, 660]), (16, 'sheep', [1465, 630, 1499, 657]), (18, 'sheep', [968, 619, 998, 643]), (19, 'sheep', [842, 636, 873, 666])]",101.0,759.4715267868836,350.8970420464639,986.6464665725003
137,dog,"[(2, 'dog', [961, 720, 1039, 759]), (14, 'sheep', [742, 647, 773, 677]), (15, 'sheep', [1722, 629, 1766, 660]), (16, 'sheep', [1465, 630, 1498, 658]), (18, 'sheep', [967, 620, 998, 643]), (19, 'sheep', [841, 636, 872, 667])]",100.17983829094555,766.4215550204731,351.1797970824638,986.6552082667987
138,dog,"[(2, 'dog', [952, 719, 1033, 760]), (14, 'sheep', [741, 648, 772, 678]), (15, 'sheep', [1722, 629, 1765, 661]), (16, 'sheep', [1465, 630, 1498, 657]), (18, 'sheep', [966, 620, 998, 644]), (19, 'sheep', [841, 637, 872, 668])]",99.98499887483122,775.2418977325723,351.303760844616,987.1641200935131
139,dog,"[(1, 'sheep', [522, 642, 579, 745]), (2, 'sheep', [944, 718, 1028, 760]), (14, 'sheep', [741, 650, 772, 679]), (15, 'sheep', [1722, 629, 1765, 661]), (16, 'sheep', [1465, 629, 1498, 657]), (18, 'sheep', [966, 621, 997, 644]), (19, 'sheep', [840, 637, 873, 668])]",,,,1193.9854479850246
140,dog,"[(1, 'sheep', [536, 643, 579, 746]), (2, 'sheep', [936, 721, 1019, 763]), (14, 'sheep', [741, 650, 772, 679]), (15, 'sheep', [1723, 629, 1765, 662]), (16, 'sheep', [1465, 629, 1498, 657]), (18, 'sheep', [966, 621, 997, 645]), (19, 'sheep', [840, 638, 873, 669])]",,,,1187.511368366636
141,dog,"[(1, 'sheep', [527, 643, 579, 746]), (2, 'sheep', [926, 724, 1010, 763]), (14, 'sheep', [742, 650, 772, 679]), (15, 'sheep', [1723, 630, 1765, 662]), (16, 'sheep', [1465, 630, 1498, 657]), (18, 'sheep', [966, 622, 997, 646]), (19, 'sheep', [841, 639, 873, 669])]",,,,1191.98710144028
142,dog,"[(1, 'sheep', [522, 643, 579, 748]), (2, 'dog', [917, 725, 1001, 765]), (14, 'sheep', [741, 650, 772, 680]), (15, 'sheep', [1723, 630, 1765, 662]), (16, 'sheep', [1465, 630, 1498, 657]), (18, 'sheep', [965, 622, 997, 646]), (19, 'sheep', [841, 640, 874, 670])]",113.63538181394033,811.5793245271839,365.02427700510657,1194.526056643387
143,dog,"[(2, 'sheep', [908, 727, 990, 767]), (14, 'sheep', [741, 652, 772, 681]), (15, 'sheep', [1723, 630, 1765, 663]), (16, 'sheep', [1465, 632, 1498, 658]), (18, 'sheep', [965, 623, 997, 647]), (19, 'sheep', [841, 640, 874, 671])]",,,,987.70251088068
144,dog,"[(2, 'sheep', [900, 729, 980, 767]), (14, 'sheep', [741, 653, 772, 681]), (15, 'sheep', [1724, 631, 1765, 663]), (16, 'sheep', [1465, 632, 1499, 658]), (18, 'sheep', [965, 623, 998, 647]), (19, 'sheep', [842, 641, 874, 671])]",,,,988.2024084164134
145,dog,"[(2, 'sheep', [892, 729, 970, 766]), (14, 'sheep', [742, 653, 772, 682]), (15, 'sheep', [1724, 631, 1766, 664]), (16, 'sheep', [1465, 633, 1500, 660]), (18, 'sheep', [966, 623, 998, 648]), (19, 'sheep', [843, 642, 875, 671])]",,,,988.2024084164134
146,dog,"[(2, 'sheep', [885, 728, 960, 766]), (14, 'sheep', [742, 653, 772, 682]), (15, 'sheep', [1725, 632, 1767, 664]), (16, 'sheep', [1465, 633, 1500, 661]), (18, 'sheep', [967, 623, 998, 648]), (19, 'sheep', [844, 642, 876, 672])]",,,,989.1922209560688
147,dog,"[(2, 'sheep', [876, 729, 953, 768]), (14, 'sheep', [742, 653, 773, 683]), (15, 'sheep', [1725, 633, 1768, 664]), (16, 'sheep', [1464, 633, 1501, 662]), (18, 'sheep', [968, 624, 999, 648]), (19, 'sheep', [844, 643, 877, 672])]",,,,989.1922209560688
148,dog,"[(2, 'sheep', [868, 729, 945, 769]), (14, 'sheep', [742, 652, 774, 684]), (15, 'sheep', [1726, 634, 1768, 664]), (16, 'sheep', [1465, 634, 1501, 662]), (18, 'sheep', [969, 625, 1000, 649]), (19, 'sheep', [846, 643, 877, 672])]",,,,989.1824907467783
149,dog,"[(2, 'dog', [859, 726, 939, 769]), (14, 'sheep', [744, 653, 775, 684]), (15, 'sheep', [1726, 634, 1768, 664]), (16, 'sheep', [1465, 634, 1501, 662]), (18, 'sheep', [969, 626, 1000, 650]), (19, 'sheep', [847, 643, 877, 673])]",83.86298349093002,871.8675358103432,370.70959839850667,987.6925128804005
150,dog,"[(1, 'sheep', [525, 637, 591, 748]), (2, 'sheep', [848, 726, 932, 769]), (14, 'sheep', [745, 655, 775, 684]), (15, 'sheep', [1726, 633, 1768, 664]), (16, 'sheep', [1467, 635, 1501, 661]), (18, 'sheep', [968, 627, 999, 650]), (19, 'sheep', [847, 643, 878, 674])]",,,,1189.8138509867836
151,dog,"[(2, 'sheep', [840, 728, 923, 769]), (14, 'sheep', [744, 656, 776, 685]), (15, 'sheep', [1727, 633, 1769, 664]), (16, 'sheep', [1468, 635, 1502, 661]), (18, 'sheep', [968, 627, 1000, 651]), (19, 'sheep', [848, 644, 879, 674])]",,,,988.244908916813
152,dog,"[(2, 'dog', [830, 731, 914, 772]), (14, 'sheep', [744, 656, 777, 687]), (15, 'sheep', [1727, 633, 1770, 664]), (16, 'sheep', [1468, 635, 1503, 662]), (18, 'sheep', [970, 627, 1001, 652]), (19, 'sheep', [849, 645, 880, 674])]",88.07383266328314,902.3375200001383,384.82098575634114,988.267676290184
153,dog,"[(2, 'dog', [820, 733, 904, 773]), (14, 'sheep', [744, 656, 777, 688]), (15, 'sheep', [1729, 634, 1771, 664]), (16, 'sheep', [1468, 635, 1503, 663]), (18, 'sheep', [971, 627, 1002, 652]), (19, 'sheep', [850, 646, 880, 675])]",92.02716990106781,914.3751965139912,390.89036109929776,989.7672706247666
154,dog,"[(2, 'sheep', [809, 735, 893, 776]), (14, 'sheep', [746, 657, 778, 688]), (15, 'sheep', [1731, 635, 1771, 665]), (16, 'sheep', [1469, 636, 1504, 663]), (18, 'sheep', [971, 628, 1002, 653]), (19, 'sheep', [851, 646, 882, 676])]",,,,989.2559072353321
