frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
11,dog,"[(3, 'sheep', [1341, 504, 1446, 610]), (4, 'sheep', [1233, 512, 1348, 613]), (14, 'sheep', [1097, 516, 1241, 610])]",,,,224.58016386137044
12,dog,"[(3, 'sheep', [1339, 503, 1447, 611]), (4, 'sheep', [1232, 511, 1351, 613]), (14, 'sheep', [1095, 517, 1240, 609]), (31, 'sheep', [1007, 518, 1138, 604])]",,,,320.5249600265165
13,dog,"[(3, 'sheep', [1342, 507, 1449, 611]), (4, 'sheep', [1230, 512, 1348, 615]), (14, 'sheep', [1096, 518, 1241, 611]), (31, 'sheep', [1004, 525, 1133, 604])]",,,,327.0462505518142
14,dog,"[(3, 'sheep', [1339, 508, 1451, 613]), (4, 'sheep', [1232, 511, 1347, 615]), (14, 'sheep', [1093, 515, 1243, 612]), (31, 'sheep', [1002, 519, 1138, 605])]",,,,325.0034615200275
15,dog,"[(3, 'sheep', [1337, 508, 1453, 613]), (4, 'sheep', [1231, 510, 1346, 616]), (14, 'sheep', [1088, 520, 1239, 612]), (31, 'sheep', [996, 518, 1146, 605])]",,,,324.0015432062014
16,dog,"[(3, 'sheep', [1334, 503, 1455, 614]), (4, 'sheep', [1233, 512, 1345, 617]), (14, 'sheep', [1083, 522, 1239, 613]), (31, 'sheep', [994, 520, 1136, 601])]",,,,329.50606974682574
17,dog,"[(3, 'sheep', [1334, 504, 1457, 616]), (4, 'sheep', [1231, 514, 1344, 617]), (14, 'sheep', [1092, 524, 1241, 613]), (31, 'sheep', [992, 520, 1141, 601])]",,,,329.00037993899036
18,dog,"[(3, 'sheep', [1336, 507, 1459, 616]), (4, 'sheep', [1236, 514, 1347, 618]), (14, 'sheep', [1136, 524, 1243, 613]), (31, 'sheep', [990, 518, 1150, 604])]",,,,327.5003816791669
19,dog,"[(3, 'sheep', [1336, 512, 1461, 618]), (4, 'sheep', [1232, 516, 1345, 618]), (14, 'sheep', [1147, 525, 1242, 612]), (31, 'sheep', [988, 522, 1134, 605])]",,,,337.5033333168726
20,dog,"[(3, 'sheep', [1338, 513, 1462, 616]), (4, 'sheep', [1232, 515, 1344, 619]), (14, 'sheep', [1151, 525, 1244, 612]), (31, 'sheep', [982, 523, 1128, 609])]",,,,345.0032608541548
21,dog,"[(3, 'sheep', [1338, 514, 1464, 616]), (4, 'sheep', [1232, 520, 1346, 621]), (14, 'sheep', [1117, 527, 1246, 615]), (31, 'sheep', [983, 525, 1111, 609])]",,,,354.00564967243105
22,dog,"[(3, 'sheep', [1335, 516, 1465, 617]), (4, 'sheep', [1232, 521, 1346, 621]), (14, 'sheep', [1139, 528, 1247, 615]), (31, 'sheep', [987, 520, 1146, 610])]",,,,333.50337329628314
23,dog,"[(3, 'sheep', [1334, 515, 1468, 617]), (4, 'sheep', [1236, 523, 1348, 622]), (14, 'sheep', [1144, 528, 1247, 615]), (31, 'sheep', [998, 520, 1154, 610])]",,,,325.00153845789714
24,dog,"[(3, 'sheep', [1338, 515, 1471, 616]), (4, 'sheep', [1230, 520, 1351, 623]), (14, 'sheep', [1117, 529, 1244, 617]), (31, 'sheep', [1004, 523, 1124, 612])]",,,,340.5058736644641
25,dog,"[(3, 'sheep', [1333, 517, 1472, 619]), (4, 'sheep', [1228, 519, 1352, 623]), (14, 'sheep', [1102, 531, 1242, 618]), (31, 'sheep', [988, 527, 1109, 612])]",,,,354.003177951837
26,dog,"[(3, 'sheep', [1330, 517, 1474, 621]), (4, 'sheep', [1227, 520, 1353, 624]), (14, 'sheep', [1079, 532, 1197, 618]), (31, 'sheep', [976, 529, 1121, 613])]",,,,353.50565766335336
27,dog,"[(3, 'sheep', [1335, 520, 1474, 622]), (4, 'sheep', [1229, 521, 1353, 624]), (14, 'sheep', [1070, 536, 1175, 619]), (31, 'sheep', [976, 537, 1096, 613])]",,,,368.52170899419207
28,dog,"[(3, 'sheep', [1336, 521, 1471, 623]), (4, 'sheep', [1227, 520, 1353, 626]), (14, 'sheep', [1063, 535, 1167, 619]), (31, 'sheep', [973, 539, 1086, 614])]",,,,374.02707121276666
29,dog,"[(3, 'sheep', [1334, 520, 1473, 625]), (4, 'sheep', [1232, 522, 1354, 626]), (14, 'sheep', [1064, 534, 1168, 620]), (31, 'sheep', [976, 541, 1079, 615])]",,,,376.04022391228307
30,dog,"[(3, 'sheep', [1338, 523, 1474, 626]), (4, 'sheep', [1238, 526, 1356, 627]), (14, 'sheep', [1064, 530, 1163, 620]), (31, 'sheep', [974, 541, 1098, 615])]",,,,370.0165536837508
31,dog,"[(3, 'sheep', [1338, 523, 1476, 626]), (4, 'sheep', [1242, 527, 1361, 628]), (14, 'sheep', [1062, 533, 1160, 621]), (31, 'sheep', [976, 535, 1117, 617])]",,,,360.5031206522351
32,dog,"[(3, 'sheep', [1336, 522, 1476, 628]), (4, 'sheep', [1242, 525, 1361, 630]), (14, 'sheep', [1062, 530, 1159, 622]), (31, 'sheep', [983, 529, 1125, 617]), (33, 'sheep', [1131, 528, 1242, 626]), (34, 'sheep', [905, 528, 987, 607])]",,,,460.06113724156273
33,dog,"[(3, 'sheep', [1339, 522, 1475, 629]), (4, 'sheep', [1245, 530, 1363, 631]), (14, 'sheep', [1061, 529, 1161, 623]), (31, 'sheep', [977, 534, 1128, 618]), (33, 'sheep', [1127, 528, 1240, 626]), (34, 'sheep', [907, 532, 991, 607])]",,,,458.0392996239515
34,dog,"[(3, 'sheep', [1339, 524, 1478, 630]), (4, 'sheep', [1242, 526, 1364, 630]), (14, 'sheep', [1062, 530, 1163, 624]), (31, 'sheep', [976, 537, 1119, 619]), (33, 'sheep', [1107, 529, 1233, 628]), (34, 'sheep', [905, 530, 990, 609])]",,,,461.06100464038377
35,dog,"[(3, 'sheep', [1345, 523, 1479, 631]), (4, 'sheep', [1245, 530, 1362, 631]), (14, 'sheep', [1063, 534, 1162, 626]), (31, 'sheep', [974, 539, 1092, 620]), (33, 'sheep', [1119, 532, 1230, 629]), (34, 'sheep', [905, 532, 986, 612])]",,,,466.5267945145273
36,dog,"[(3, 'sheep', [1343, 522, 1482, 633]), (4, 'sheep', [1246, 524, 1359, 633]), (14, 'sheep', [1063, 539, 1154, 625]), (31, 'sheep', [975, 541, 1086, 621]), (33, 'sheep', [1097, 531, 1223, 630]), (34, 'sheep', [904, 534, 986, 613])]",,,,467.5171119862887
37,dog,"[(3, 'sheep', [1354, 521, 1483, 635]), (4, 'sheep', [1249, 524, 1361, 634]), (31, 'sheep', [975, 541, 1089, 622]), (33, 'sheep', [1073, 538, 1214, 630]), (34, 'sheep', [906, 538, 977, 604])]",,,,477.0513599184054
38,dog,"[(3, 'sheep', [1358, 523, 1483, 636]), (4, 'sheep', [1249, 530, 1360, 635]), (31, 'sheep', [974, 543, 1081, 622]), (33, 'sheep', [1065, 541, 1207, 631]), (34, 'sheep', [904, 542, 979, 611])]",,,,479.0093944798995
39,dog,"[(3, 'sheep', [1359, 520, 1486, 636]), (4, 'sheep', [1248, 529, 1361, 635]), (31, 'sheep', [973, 542, 1102, 623]), (33, 'sheep', [1059, 541, 1211, 631]), (34, 'sheep', [903, 543, 981, 615])]",,,,480.50104058159957
40,dog,"[(3, 'sheep', [1360, 518, 1490, 637]), (4, 'sheep', [1250, 531, 1362, 638]), (31, 'sheep', [972, 543, 1103, 626]), (33, 'sheep', [1062, 543, 1203, 632]), (34, 'sheep', [901, 544, 973, 616])]",,,,488.00640364650957
41,dog,"[(3, 'sheep', [1362, 518, 1493, 638]), (4, 'sheep', [1245, 531, 1364, 639]), (31, 'sheep', [973, 544, 1095, 627]), (33, 'sheep', [1065, 543, 1204, 633]), (34, 'sheep', [900, 544, 975, 618])]",,,,490.0091835874099
42,dog,"[(3, 'sheep', [1361, 518, 1496, 638]), (4, 'sheep', [1249, 531, 1364, 639]), (31, 'sheep', [974, 546, 1089, 627]), (33, 'sheep', [1062, 546, 1213, 634]), (34, 'sheep', [900, 545, 977, 620])]",,,,490.0206628296403
43,dog,"[(3, 'sheep', [1357, 520, 1500, 641]), (4, 'sheep', [1253, 534, 1364, 640]), (31, 'sheep', [974, 548, 1089, 627]), (33, 'sheep', [1064, 547, 1208, 633]), (34, 'sheep', [900, 545, 976, 624])]",,,,490.51630961671395
44,dog,"[(3, 'sheep', [1357, 519, 1503, 643]), (4, 'sheep', [1254, 539, 1366, 640]), (31, 'sheep', [974, 549, 1081, 628]), (33, 'sheep', [1064, 551, 1201, 634]), (34, 'sheep', [899, 545, 976, 625])]",,,,492.5162433869567
45,dog,"[(3, 'sheep', [1358, 525, 1506, 644]), (4, 'sheep', [1249, 542, 1366, 640]), (31, 'sheep', [976, 550, 1075, 630]), (33, 'sheep', [1066, 552, 1199, 635]), (34, 'sheep', [900, 545, 978, 626])]",,,,493.0010141977398
46,dog,"[(3, 'sheep', [1359, 530, 1504, 645]), (4, 'sheep', [1252, 544, 1368, 640]), (31, 'sheep', [975, 550, 1075, 630]), (33, 'sheep', [1067, 552, 1202, 636]), (34, 'sheep', [898, 546, 979, 626])]",,,,493.00228194198047
47,dog,"[(3, 'sheep', [1362, 529, 1503, 645]), (4, 'sheep', [1254, 544, 1371, 641]), (31, 'sheep', [976, 551, 1075, 630]), (33, 'sheep', [1089, 552, 1210, 638]), (34, 'sheep', [900, 546, 976, 625])]",,,,494.50227502004475
48,dog,"[(3, 'sheep', [1365, 529, 1501, 644]), (4, 'sheep', [1253, 541, 1373, 641]), (31, 'sheep', [976, 553, 1075, 631]), (33, 'sheep', [1073, 553, 1214, 639]), (34, 'sheep', [898, 546, 970, 624])]",,,,499.0022545039251
49,dog,"[(3, 'sheep', [1366, 536, 1505, 645]), (4, 'sheep', [1254, 540, 1375, 642]), (31, 'sheep', [981, 553, 1081, 631]), (33, 'sheep', [1076, 550, 1219, 640]), (34, 'sheep', [902, 549, 971, 622])]",,,,499.0250494714669
50,dog,"[(3, 'sheep', [1365, 532, 1508, 646]), (4, 'sheep', [1250, 538, 1378, 643]), (31, 'sheep', [972, 553, 1083, 633]), (33, 'sheep', [1073, 551, 1220, 641]), (34, 'sheep', [901, 545, 980, 624])]",,,,496.0204128864053
51,dog,"[(3, 'sheep', [1365, 533, 1510, 647]), (4, 'sheep', [1253, 538, 1380, 644]), (31, 'sheep', [971, 552, 1089, 633]), (33, 'sheep', [1071, 552, 1216, 640]), (34, 'sheep', [901, 537, 1019, 626])]",,,,477.5756484579171
52,dog,"[(3, 'sheep', [1378, 538, 1512, 647]), (4, 'sheep', [1250, 538, 1382, 644]), (31, 'sheep', [975, 552, 1090, 633]), (33, 'sheep', [1071, 554, 1185, 640]), (34, 'sheep', [907, 538, 1032, 627])]",,,,475.60514084690044
53,dog,"[(3, 'sheep', [1383, 540, 1513, 646]), (4, 'sheep', [1250, 538, 1381, 645]), (31, 'sheep', [974, 550, 1089, 635]), (33, 'sheep', [1072, 551, 1202, 640]), (34, 'sheep', [904, 537, 1039, 628])]",,,,476.61567326306005
54,dog,"[(3, 'sheep', [1383, 541, 1515, 646]), (4, 'sheep', [1259, 539, 1382, 646]), (31, 'sheep', [977, 549, 1092, 635]), (33, 'sheep', [1074, 550, 1172, 638]), (34, 'sheep', [903, 536, 1040, 629])]",,,,477.6266847654138
55,dog,"[(3, 'sheep', [1385, 541, 1516, 646]), (4, 'sheep', [1260, 540, 1383, 646]), (31, 'sheep', [975, 549, 1097, 635]), (33, 'sheep', [1078, 546, 1198, 638]), (34, 'sheep', [903, 536, 1041, 630]), (36, 'sheep', [1203, 536, 1283, 637])]",,,,478.6151898968523
56,dog,"[(3, 'sheep', [1384, 542, 1520, 646]), (4, 'sheep', [1267, 542, 1385, 647]), (31, 'sheep', [976, 546, 1096, 634]), (33, 'sheep', [1078, 543, 1210, 640]), (34, 'sheep', [918, 536, 1041, 631]), (36, 'sheep', [1204, 536, 1288, 637])]",,,,472.61665226692975
57,dog,"[(3, 'sheep', [1384, 542, 1517, 647]), (4, 'sheep', [1259, 540, 1386, 646]), (31, 'sheep', [985, 546, 1099, 634]), (33, 'sheep', [1082, 544, 1211, 641]), (34, 'sheep', [910, 535, 1041, 627]), (36, 'sheep', [1204, 536, 1286, 639])]",,,,475.1918033804876
58,dog,"[(3, 'sheep', [1385, 543, 1515, 647]), (4, 'sheep', [1263, 539, 1388, 645]), (31, 'sheep', [992, 544, 1102, 635]), (33, 'sheep', [1083, 539, 1218, 642]), (34, 'sheep', [910, 535, 1045, 631]), (36, 'sheep', [1203, 536, 1287, 637])]",,,,472.6523563889214
59,dog,"[(3, 'sheep', [1386, 543, 1514, 647]), (4, 'sheep', [1268, 540, 1389, 645]), (31, 'sheep', [997, 544, 1102, 635]), (33, 'sheep', [1084, 537, 1217, 642]), (34, 'sheep', [910, 540, 1039, 629]), (36, 'sheep', [1204, 537, 1290, 637])]",,,,475.6159164704226
60,dog,"[(3, 'sheep', [1385, 543, 1515, 648]), (4, 'sheep', [1270, 536, 1390, 645]), (31, 'sheep', [998, 543, 1105, 636]), (33, 'sheep', [1086, 540, 1217, 642]), (34, 'sheep', [909, 535, 1042, 631]), (36, 'sheep', [1206, 536, 1292, 634])]",,,,474.6646184412738
61,dog,"[(3, 'sheep', [1387, 543, 1517, 648]), (4, 'sheep', [1270, 537, 1392, 645]), (31, 'sheep', [997, 544, 1106, 636]), (33, 'sheep', [1089, 545, 1218, 641]), (34, 'sheep', [907, 533, 1043, 628]), (36, 'sheep', [1206, 537, 1294, 636])]",,,,477.2357907785207
62,dog,"[(3, 'sheep', [1384, 540, 1519, 647]), (4, 'sheep', [1272, 536, 1393, 648]), (31, 'sheep', [1001, 542, 1105, 637]), (33, 'sheep', [1088, 539, 1219, 642]), (34, 'sheep', [907, 537, 1041, 627]), (36, 'sheep', [1207, 536, 1294, 637])]",,,,477.6384616004034
63,dog,"[(3, 'sheep', [1391, 541, 1521, 647]), (4, 'sheep', [1275, 537, 1396, 646]), (31, 'sheep', [997, 539, 1107, 638]), (33, 'sheep', [1088, 538, 1218, 642]), (34, 'sheep', [907, 543, 1020, 628]), (36, 'sheep', [1202, 535, 1296, 639])]",,,,492.57334479242786
64,dog,"[(3, 'sheep', [1395, 542, 1522, 645]), (4, 'sheep', [1278, 536, 1399, 645]), (31, 'sheep', [1000, 537, 1110, 638]), (33, 'sheep', [1093, 538, 1220, 642]), (34, 'sheep', [929, 553, 1012, 633]), (36, 'sheep', [1202, 532, 1297, 636])]",,,,488.00025614747375
65,dog,"[(3, 'sheep', [1392, 539, 1526, 644]), (4, 'sheep', [1280, 535, 1401, 643]), (31, 'sheep', [1002, 540, 1113, 636]), (33, 'sheep', [1097, 540, 1223, 641]), (34, 'sheep', [940, 553, 1011, 631]), (36, 'sheep', [1207, 531, 1298, 635])]",,,,483.50025853147173
66,dog,"[(3, 'sheep', [1397, 538, 1529, 644]), (4, 'sheep', [1281, 533, 1402, 642]), (31, 'sheep', [1007, 540, 1110, 635]), (33, 'sheep', [1103, 540, 1224, 639]), (34, 'sheep', [944, 554, 1016, 633]), (36, 'sheep', [1211, 531, 1300, 635])]",,,,483.0064699359627
67,dog,"[(3, 'sheep', [1395, 537, 1531, 642]), (4, 'sheep', [1287, 535, 1405, 640]), (31, 'sheep', [1007, 539, 1122, 636]), (33, 'sheep', [1104, 541, 1225, 638]), (34, 'sheep', [945, 553, 1015, 631]), (36, 'sheep', [1214, 531, 1301, 635])]",,,,483.0064699359627
68,dog,"[(3, 'sheep', [1395, 534, 1532, 641]), (4, 'sheep', [1286, 532, 1407, 639]), (31, 'sheep', [1010, 537, 1126, 634]), (33, 'sheep', [1109, 539, 1227, 637]), (34, 'sheep', [946, 547, 1014, 628]), (36, 'sheep', [1212, 529, 1303, 633])]",,,,483.5
69,dog,"[(3, 'sheep', [1393, 533, 1534, 638]), (4, 'sheep', [1290, 531, 1409, 637]), (31, 'sheep', [1010, 533, 1125, 634]), (33, 'sheep', [1108, 538, 1228, 636]), (34, 'sheep', [946, 542, 1018, 628]), (36, 'sheep', [1212, 528, 1306, 633])]",,,,481.5002596053298
70,dog,"[(3, 'sheep', [1393, 533, 1536, 638]), (4, 'sheep', [1289, 530, 1410, 637]), (31, 'sheep', [1010, 528, 1120, 631]), (33, 'sheep', [1111, 537, 1231, 635]), (34, 'sheep', [947, 540, 1024, 625]), (36, 'sheep', [1212, 528, 1305, 630])]",,,,479.0093944798995
71,dog,"[(3, 'sheep', [1393, 529, 1536, 638]), (4, 'sheep', [1293, 526, 1413, 635]), (31, 'sheep', [1011, 530, 1126, 630]), (33, 'sheep', [1113, 535, 1234, 633]), (34, 'sheep', [949, 542, 1025, 624]), (36, 'sheep', [1207, 526, 1308, 631])]",,,,477.50026178003293
72,dog,"[(3, 'sheep', [1393, 530, 1537, 637]), (4, 'sheep', [1295, 524, 1411, 634]), (31, 'sheep', [1011, 525, 1130, 629]), (33, 'sheep', [1115, 529, 1235, 631]), (34, 'sheep', [951, 538, 1030, 623]), (36, 'sheep', [1210, 523, 1310, 628])]",,,,474.50948357224644
73,dog,"[(3, 'sheep', [1394, 529, 1537, 636]), (4, 'sheep', [1295, 524, 1413, 633]), (31, 'sheep', [1014, 520, 1130, 627]), (33, 'sheep', [1117, 531, 1237, 630]), (34, 'sheep', [952, 539, 1028, 622]), (36, 'sheep', [1212, 524, 1312, 628])]",,,,475.5042060802407
74,dog,"[(3, 'sheep', [1395, 530, 1537, 633]), (4, 'sheep', [1295, 522, 1419, 632]), (31, 'sheep', [1014, 518, 1135, 628]), (33, 'sheep', [1120, 526, 1241, 628]), (34, 'sheep', [955, 539, 1028, 620]), (36, 'sheep', [1209, 521, 1313, 624])]",,,,474.5042149443986
75,dog,"[(3, 'sheep', [1401, 530, 1537, 632]), (4, 'sheep', [1297, 520, 1421, 629]), (31, 'sheep', [1014, 519, 1132, 626]), (33, 'sheep', [1120, 529, 1244, 628]), (34, 'sheep', [956, 536, 1030, 620]), (36, 'sheep', [1216, 520, 1314, 624])]",,,,476.0094536876342
76,dog,"[(3, 'sheep', [1406, 529, 1537, 631]), (4, 'sheep', [1296, 517, 1425, 629]), (31, 'sheep', [1018, 516, 1130, 623]), (33, 'sheep', [1120, 527, 1244, 627]), (34, 'sheep', [958, 533, 1030, 620]), (36, 'sheep', [1211, 517, 1316, 623]), (38, 'sheep', [923, 535, 977, 617])]",,,,521.5153401387154
77,dog,"[(3, 'sheep', [1409, 527, 1537, 629]), (4, 'sheep', [1303, 519, 1425, 626]), (31, 'sheep', [1021, 518, 1130, 622]), (33, 'sheep', [1122, 526, 1246, 625]), (34, 'sheep', [958, 534, 1031, 617]), (36, 'sheep', [1216, 516, 1316, 622]), (38, 'sheep', [924, 534, 977, 616])]",,,,522.5086123692125
78,dog,"[(3, 'sheep', [1410, 524, 1537, 628]), (4, 'sheep', [1301, 518, 1426, 625]), (31, 'sheep', [1025, 516, 1135, 622]), (33, 'sheep', [1124, 525, 1247, 623]), (34, 'sheep', [960, 522, 1039, 616]), (36, 'sheep', [1214, 515, 1316, 621]), (38, 'sheep', [925, 532, 975, 617])]",,,,523.5021489927238
79,dog,"[(3, 'sheep', [1409, 523, 1539, 626]), (4, 'sheep', [1299, 517, 1427, 625]), (31, 'sheep', [1027, 514, 1138, 620]), (33, 'sheep', [1125, 523, 1249, 622]), (34, 'sheep', [961, 529, 1037, 614]), (36, 'sheep', [1217, 513, 1315, 618]), (38, 'sheep', [926, 530, 976, 616])]",,,,523.0021510472017
80,dog,"[(3, 'sheep', [1410, 522, 1540, 625]), (4, 'sheep', [1299, 516, 1426, 623]), (31, 'sheep', [1027, 513, 1140, 619]), (33, 'sheep', [1127, 520, 1250, 621]), (34, 'sheep', [963, 520, 1039, 613]), (36, 'sheep', [1217, 511, 1318, 614]), (38, 'sheep', [928, 530, 977, 616])]",,,,522.5002392343949
81,dog,"[(3, 'sheep', [1412, 522, 1541, 622]), (4, 'sheep', [1304, 516, 1429, 621]), (31, 'sheep', [1029, 513, 1141, 617]), (33, 'sheep', [1129, 521, 1254, 619]), (34, 'sheep', [966, 518, 1041, 611]), (36, 'sheep', [1218, 510, 1322, 614]), (38, 'sheep', [927, 528, 975, 616])]",,,,525.5
82,dog,"[(3, 'sheep', [1412, 520, 1542, 620]), (4, 'sheep', [1305, 513, 1429, 619]), (31, 'sheep', [1025, 511, 1142, 616]), (33, 'sheep', [1131, 517, 1256, 617]), (34, 'sheep', [967, 512, 1041, 610]), (36, 'sheep', [1221, 508, 1323, 609]), (38, 'sheep', [928, 526, 973, 613])]",,,,526.5002374168506
83,dog,"[(3, 'sheep', [1407, 515, 1543, 618]), (4, 'sheep', [1304, 511, 1428, 617]), (31, 'sheep', [1020, 513, 1147, 614]), (33, 'sheep', [1137, 515, 1257, 616]), (34, 'sheep', [969, 521, 1040, 608]), (36, 'sheep', [1231, 508, 1324, 610]), (38, 'sheep', [927, 525, 974, 613])]",,,,524.5059580214509
84,dog,"[(3, 'sheep', [1407, 514, 1543, 616]), (4, 'sheep', [1304, 509, 1426, 616]), (31, 'sheep', [1027, 513, 1147, 613]), (33, 'sheep', [1135, 505, 1259, 614]), (34, 'sheep', [972, 516, 1042, 607]), (36, 'sheep', [1221, 505, 1323, 610]), (38, 'sheep', [929, 527, 976, 610])]",,,,522.511722356542
85,dog,"[(3, 'sheep', [1410, 514, 1542, 612]), (4, 'sheep', [1305, 506, 1426, 615]), (31, 'sheep', [1031, 512, 1144, 612]), (33, 'sheep', [1135, 509, 1260, 613]), (34, 'sheep', [972, 523, 1043, 606]), (36, 'sheep', [1238, 505, 1323, 608]), (38, 'sheep', [929, 534, 976, 611])]",,,,523.5861915673484
86,dog,"[(3, 'sheep', [1407, 511, 1542, 610]), (4, 'sheep', [1307, 503, 1424, 612]), (31, 'sheep', [1031, 509, 1149, 611]), (33, 'sheep', [1135, 509, 1261, 611]), (34, 'sheep', [975, 527, 1039, 603]), (36, 'sheep', [1224, 501, 1324, 608]), (38, 'sheep', [929, 536, 979, 608])]",,,,520.6270258063828
87,dog,"[(3, 'sheep', [1406, 510, 1543, 608]), (4, 'sheep', [1308, 502, 1428, 612]), (31, 'sheep', [1031, 506, 1151, 608]), (33, 'sheep', [1136, 503, 1264, 608]), (34, 'sheep', [978, 515, 1045, 601]), (36, 'sheep', [1227, 499, 1322, 601]), (38, 'sheep', [928, 526, 998, 604])]",,,,511.53518940538197
88,dog,"[(3, 'sheep', [1407, 509, 1543, 607]), (4, 'sheep', [1307, 501, 1430, 611]), (31, 'sheep', [1031, 506, 1149, 610]), (33, 'sheep', [1137, 501, 1263, 607]), (34, 'sheep', [982, 512, 1048, 598]), (36, 'sheep', [1235, 498, 1325, 602]), (38, 'sheep', [926, 521, 1006, 604])]",,,,509.01989155631236
89,dog,"[(3, 'sheep', [1407, 508, 1544, 604]), (4, 'sheep', [1307, 499, 1427, 607]), (31, 'sheep', [1032, 503, 1150, 607]), (33, 'sheep', [1138, 499, 1263, 605]), (34, 'sheep', [982, 516, 1053, 596]), (36, 'sheep', [1229, 494, 1322, 599]), (38, 'sheep', [925, 518, 1010, 603])]",,,,508.0199307113846
90,dog,"[(3, 'sheep', [1408, 506, 1543, 602]), (4, 'sheep', [1308, 497, 1426, 604]), (31, 'sheep', [1033, 500, 1153, 604]), (33, 'sheep', [1138, 500, 1263, 603]), (34, 'sheep', [986, 512, 1051, 594]), (36, 'sheep', [1220, 492, 1325, 596]), (38, 'sheep', [925, 515, 1010, 599])]",,,,508.0088581904847
91,dog,"[(3, 'sheep', [1407, 504, 1543, 600]), (4, 'sheep', [1305, 495, 1426, 603]), (31, 'sheep', [1035, 498, 1152, 601]), (33, 'sheep', [1138, 500, 1264, 601]), (34, 'sheep', [978, 508, 1052, 592]), (36, 'sheep', [1225, 490, 1326, 593]), (38, 'sheep', [923, 513, 1013, 605])]",,,,507.04832116870284
92,dog,"[(3, 'sheep', [1404, 500, 1541, 599]), (4, 'sheep', [1304, 491, 1423, 601]), (31, 'sheep', [1035, 496, 1149, 599]), (33, 'sheep', [1137, 497, 1265, 598]), (34, 'sheep', [979, 501, 1054, 587]), (36, 'sheep', [1219, 489, 1323, 590]), (38, 'sheep', [924, 511, 1012, 609])]",,,,504.609254770461
93,dog,"[(3, 'sheep', [1405, 500, 1536, 597]), (4, 'sheep', [1300, 488, 1422, 599]), (31, 'sheep', [1035, 494, 1149, 596]), (33, 'sheep', [1138, 494, 1263, 596]), (34, 'sheep', [977, 498, 1056, 583]), (36, 'sheep', [1218, 487, 1320, 588]), (38, 'sheep', [923, 509, 1016, 608])]",,,,501.099790460942
94,dog,"[(3, 'sheep', [1403, 498, 1532, 597]), (4, 'sheep', [1305, 487, 1418, 597]), (31, 'sheep', [1034, 493, 1150, 596]), (33, 'sheep', [1138, 492, 1264, 594]), (34, 'sheep', [975, 497, 1054, 580]), (36, 'sheep', [1220, 484, 1323, 584]), (38, 'sheep', [923, 507, 1018, 609])]",,,,497.11090311921345
95,dog,"[(3, 'sheep', [1399, 493, 1525, 595]), (4, 'sheep', [1306, 485, 1419, 595]), (31, 'sheep', [1035, 491, 1150, 593]), (33, 'sheep', [1138, 490, 1267, 592]), (34, 'sheep', [974, 496, 1058, 578]), (36, 'sheep', [1217, 482, 1323, 580]), (38, 'sheep', [923, 506, 1020, 606])]",,,,490.6467670330663
96,dog,"[(3, 'sheep', [1397, 492, 1521, 593]), (4, 'sheep', [1304, 484, 1416, 593]), (31, 'sheep', [1038, 489, 1151, 592]), (33, 'sheep', [1139, 480, 1265, 590]), (34, 'sheep', [971, 494, 1059, 578]), (36, 'sheep', [1223, 481, 1322, 582]), (38, 'sheep', [922, 505, 1022, 604])]",,,,487.14782150801005
