frame,shepherd,frame_bboxes,min_distance,max_distance,avg_distance,furthest_sheep_distance
0,robot,"[(2, 'dog', [1015, 325, 1116, 404])]",,,,
1,robot,"[(2, 'dog', [1012, 326, 1115, 404])]",,,,
2,robot,"[(2, 'dog', [1011, 327, 1113, 405])]",,,,
3,robot,"[(2, 'dog', [1009, 327, 1111, 405])]",,,,
4,robot,[],,,,
5,robot,[],,,,
6,robot,[],,,,
7,robot,[],,,,
8,robot,[],,,,
9,robot,"[(2, 'dog', [996, 328, 1092, 409])]",,,,
10,robot,"[(2, 'dog', [994, 329, 1086, 411])]",,,,
11,robot,"[(2, 'dog', [991, 331, 1082, 413])]",,,,
12,robot,"[(2, 'sheep', [990, 333, 1078, 414])]",,,,0
13,robot,"[(2, 'sheep', [988, 333, 1076, 411])]",,,,0
14,robot,"[(2, 'sheep', [986, 335, 1074, 409])]",,,,0
15,robot,"[(2, 'sheep', [983, 334, 1074, 408])]",,,,0
16,robot,"[(2, 'sheep', [982, 335, 1073, 408])]",,,,0
17,robot,"[(2, 'sheep', [980, 334, 1071, 409])]",,,,0
18,robot,[],,,,
19,robot,"[(2, 'sheep', [975, 339, 1069, 410])]",,,,0
20,robot,"[(2, 'dog', [973, 341, 1067, 411])]",,,,
21,robot,"[(2, 'sheep', [970, 341, 1066, 412])]",,,,0
22,robot,"[(2, 'sheep', [968, 346, 1066, 413]), (4, 'sheep', [923, 241, 979, 283])]",,,,134.76739219855818
23,robot,"[(2, 'dog', [967, 342, 1065, 416]), (4, 'sheep', [924, 242, 979, 284])]",108.85311203635843,108.85311203635843,108.85311203635843,0
24,robot,"[(2, 'sheep', [965, 342, 1063, 417]), (4, 'sheep', [925, 243, 981, 285])]",,,,130.61871994473074
25,robot,"[(2, 'sheep', [962, 345, 1062, 417]), (4, 'sheep', [926, 244, 981, 286])]",,,,129.91631922125873
26,robot,"[(4, 'sheep', [927, 244, 983, 287])]",,,,0
27,robot,"[(2, 'dog', [960, 349, 1059, 417]), (4, 'sheep', [929, 246, 982, 288])]",107.56393447619885,107.56393447619885,107.56393447619885,0
28,robot,"[(2, 'dog', [959, 347, 1056, 419]), (4, 'sheep', [928, 246, 980, 289])]",105.65036677645753,105.65036677645753,105.65036677645753,0
29,robot,"[(2, 'dog', [956, 346, 1052, 420]), (4, 'sheep', [929, 247, 979, 289])]",102.61578825892242,102.61578825892242,102.61578825892242,0
30,robot,"[(2, 'dog', [955, 346, 1046, 421]), (4, 'sheep', [929, 249, 984, 291])]",100.42410069301094,100.42410069301094,100.42410069301094,0
31,robot,"[(2, 'sheep', [952, 346, 1041, 421]), (4, 'sheep', [929, 249, 984, 292])]",,,,119.87076374162301
32,robot,"[(2, 'dog', [949, 347, 1037, 419]), (4, 'sheep', [928, 251, 983, 293])]",98.2700361249552,98.2700361249552,98.2700361249552,0
33,robot,"[(2, 'sheep', [948, 348, 1035, 423]), (4, 'sheep', [930, 252, 984, 294])]",,,,117.67115194473112
34,robot,"[(2, 'sheep', [949, 349, 1033, 424]), (4, 'sheep', [930, 252, 982, 295])]",,,,118.29623831720095
35,robot,"[(2, 'sheep', [947, 350, 1032, 425]), (4, 'sheep', [930, 254, 983, 296])]",,,,117.24013817801479
36,robot,"[(2, 'dog', [946, 349, 1032, 426]), (4, 'sheep', [930, 254, 986, 297]), (5, 'sheep', [686, 367, 723, 408])]",96.33794683301072,260.62233212063774,178.48013947682423,277.1394053540564
37,robot,"[(2, 'dog', [944, 355, 1029, 425]), (4, 'sheep', [931, 255, 989, 298]), (5, 'sheep', [687, 367, 725, 410])]",100.84145972763385,257.2800031094527,179.06073141854327,277.5968299530814
38,robot,"[(2, 'dog', [942, 352, 1029, 425]), (4, 'sheep', [931, 256, 989, 300]), (5, 'sheep', [687, 367, 726, 412])]",96.62815324738438,255.44079548889601,176.0344743681402,276.9377186300198
39,robot,"[(2, 'dog', [940, 352, 1028, 426]), (4, 'sheep', [930, 257, 988, 301]), (5, 'sheep', [687, 367, 726, 414])]",95.524865872714,253.4442739538615,174.48456991328777,276.0226439986401
40,robot,"[(2, 'dog', [938, 353, 1028, 427]), (4, 'sheep', [932, 257, 988, 301]), (5, 'sheep', [687, 369, 728, 412])]",96.18731725128839,251.5094431626773,173.84838020698282,276.0226439986401
41,robot,"[(2, 'dog', [938, 353, 1028, 428]), (4, 'sheep', [934, 259, 989, 302]), (5, 'dog', [688, 369, 728, 412])]",94.08506789071261,94.08506789071261,94.08506789071261,0
42,robot,"[(2, 'dog', [936, 354, 1026, 429]), (4, 'sheep', [935, 260, 989, 303]), (5, 'sheep', [689, 371, 728, 414])]",94.00531899844816,247.58432906789557,170.79482403317186,276.73678830253124
43,robot,"[(2, 'dog', [935, 354, 1026, 430]), (4, 'sheep', [936, 260, 990, 304]), (5, 'sheep', [689, 372, 728, 415])]",94.00531899844816,246.6576574931336,170.33148824579087,277.85337860101686
44,robot,"[(2, 'dog', [931, 356, 1025, 429]), (4, 'sheep', [935, 260, 991, 304]), (5, 'sheep', [690, 373, 729, 417]), (6, 'sheep', [672, 271, 730, 318])]",96.08329719571451,272.5912691191704,203.42446912390264,277.54504138968144
45,robot,"[(2, 'dog', [930, 359, 1023, 428]), (4, 'sheep', [936, 262, 990, 305]), (5, 'sheep', [690, 374, 729, 418]), (6, 'sheep', [668, 276, 729, 319])]",97.18538984847466,274.83267636873165,204.16211978180908,277.34184682445596
46,robot,"[(2, 'dog', [928, 358, 1021, 428]), (4, 'sheep', [937, 263, 991, 306]), (5, 'sheep', [689, 374, 729, 419]), (6, 'sheep', [667, 278, 730, 320])]",95.42536350467836,272.98534759213726,202.6485590763704,278.5121182282739
47,robot,"[(4, 'sheep', [938, 263, 990, 306]), (5, 'sheep', [689, 375, 730, 418]), (6, 'sheep', [670, 278, 730, 321])]",,,,278.0544011520048
48,robot,"[(4, 'sheep', [939, 265, 990, 307]), (5, 'dog', [689, 376, 730, 416]), (6, 'sheep', [673, 279, 730, 321])]",98.3107318658548,273.53427573157995,185.92250379871737,263.3723599772763
49,robot,"[(4, 'sheep', [940, 265, 995, 308]), (5, 'sheep', [690, 377, 731, 418]), (6, 'sheep', [672, 278, 731, 322])]",,,,279.94642344563005
50,robot,"[(4, 'sheep', [943, 265, 995, 309]), (5, 'sheep', [691, 377, 731, 420]), (6, 'sheep', [672, 277, 731, 323])]",,,,281.06271542130946
51,robot,"[(2, 'dog', [922, 359, 1012, 425]), (4, 'sheep', [943, 265, 991, 310]), (5, 'sheep', [691, 378, 730, 420]), (6, 'sheep', [673, 278, 731, 324])]",96.317184344228,261.84346468835156,196.64690573355333,279.68643156220503
52,robot,"[(2, 'dog', [921, 357, 1006, 420]), (4, 'sheep', [944, 266, 991, 308]), (5, 'sheep', [692, 379, 731, 421]), (6, 'sheep', [672, 278, 732, 324])]",93.86160024205851,261.23169792351007,195.04921319070513,279.8303057211638
